# pt34_8    
# underflow	  0.0000000    	  0.0000000    
# overflow	  1457.5882    	  37.928187    
# sum	  217777.93    	  10189.479    
# xmin	xmax	cross	numerror
  0.0000000    	  1.0000000    	  2518.8839    	  727.75506    
  1.0000000    	  2.0000000    	  8286.2752    	  2677.3002    
  2.0000000    	  3.0000000    	  9250.9008    	  2202.4080    
  3.0000000    	  4.0000000    	  11414.416    	  2140.4252    
  4.0000000    	  5.0000000    	  12109.090    	  2056.0579    
  5.0000000    	  6.0000000    	  11793.773    	  1847.3478    
  6.0000000    	  7.0000000    	  8910.4090    	  1790.2232    
  7.0000000    	  8.0000000    	  10029.041    	  1740.7832    
  8.0000000    	  9.0000000    	  8387.8468    	  1667.1514    
  9.0000000    	  10.000000    	  5317.2507    	  1326.1335    
  10.000000    	  11.000000    	  8074.0488    	  1480.8801    
  11.000000    	  12.000000    	  4004.5631    	  1095.0492    
  12.000000    	  13.000000    	  3660.4752    	  1007.9467    
  13.000000    	  14.000000    	  4331.3980    	  1002.4919    
  14.000000    	  15.000000    	  3304.4268    	  909.37409    
  15.000000    	  16.000000    	  3113.8830    	  860.30722    
  16.000000    	  17.000000    	  2273.4936    	  835.28875    
  17.000000    	  18.000000    	  2448.4341    	  777.94366    
  18.000000    	  19.000000    	  3712.9226    	  987.52739    
  19.000000    	  20.000000    	  4645.6894    	  1177.0140    
  20.000000    	  21.000000    	  3497.9282    	  913.89171    
  21.000000    	  22.000000    	  1699.9461    	  574.13445    
  22.000000    	  23.000000    	  2510.0202    	  775.16820    
  23.000000    	  24.000000    	  1327.1924    	  502.19155    
  24.000000    	  25.000000    	  1658.2536    	  557.83193    
  25.000000    	  26.000000    	  1666.3196    	  629.74496    
  26.000000    	  27.000000    	  2391.8021    	  787.22929    
  27.000000    	  28.000000    	  1305.0221    	  495.82037    
  28.000000    	  29.000000    	  1977.9814    	  682.85371    
  29.000000    	  30.000000    	  2345.5496    	  681.12941    
  30.000000    	  31.000000    	  2656.8877    	  805.30829    
  31.000000    	  32.000000    	  1089.4662    	  406.06213    
  32.000000    	  33.000000    	  1615.6578    	  596.49903    
  33.000000    	  34.000000    	  1620.9800    	  629.43792    
  34.000000    	  35.000000    	  1542.6633    	  598.23446    
  35.000000    	  36.000000    	  1799.8941    	  454.78052    
  36.000000    	  37.000000    	  1998.7103    	  1124.6828    
  37.000000    	  38.000000    	  1030.6286    	  497.24140    
  38.000000    	  39.000000    	  937.24363    	  491.34184    
  39.000000    	  40.000000    	  1919.0121    	  570.94094    
  40.000000    	  41.000000    	  1607.1147    	  688.82539    
