# pt34_7    
# underflow	  0.0000000    	  0.0000000    
# overflow	  28.078188    	  9.1364614    
# sum	  78234.729    	  1719.4791    
# xmin	xmax	cross	numerror
  0.0000000    	  2.0000000    	  5254.5197    	  651.35056    
  2.0000000    	  3.0000000    	  3376.2234    	  468.54767    
  3.0000000    	  4.0000000    	  4631.0983    	  457.88259    
  4.0000000    	  5.0000000    	  4777.2151    	  435.08235    
  5.0000000    	  6.0000000    	  4554.9467    	  383.62601    
  6.0000000    	  7.0000000    	  3995.2215    	  363.49322    
  7.0000000    	  8.0000000    	  4124.7339    	  360.33312    
  8.0000000    	  9.0000000    	  3555.2063    	  324.93112    
  9.0000000    	  10.000000    	  3755.3410    	  335.64194    
  10.000000    	  12.000000    	  5892.0611    	  424.72638    
  12.000000    	  14.000000    	  5172.3943    	  392.43465    
  14.000000    	  16.000000    	  4397.0512    	  367.61592    
  16.000000    	  18.000000    	  3776.7930    	  328.83690    
  18.000000    	  20.000000    	  3177.0586    	  303.11285    
  20.000000    	  23.000000    	  3882.9567    	  341.61242    
  23.000000    	  27.000000    	  4191.9752    	  348.44909    
  27.000000    	  32.000000    	  3225.2019    	  325.03796    
  32.000000    	  40.000000    	  3332.0860    	  360.71459    
  40.000000    	  55.000000    	  2107.2110    	  292.79984    
  55.000000    	  100.00000    	  1027.3559    	  239.25536    
