# pt34_fine
# underflow	  0.0000000    	  0.0000000    
# overflow	  91.794417    	  13.383357    
# sum	  604136.01    	  5185.2294    
# xmin	xmax	cross	numerror
  0.0000000    	  2.0000000    	  30623.466    	  1954.8386    
  2.0000000    	  3.0000000    	  31022.466    	  1418.6426    
  3.0000000    	  4.0000000    	  34046.478    	  1288.6613    
  4.0000000    	  5.0000000    	  34563.915    	  1212.0750    
  5.0000000    	  6.0000000    	  34474.334    	  1120.6743    
  6.0000000    	  7.0000000    	  33568.019    	  1080.7612    
  7.0000000    	  8.0000000    	  30539.104    	  1057.5118    
  8.0000000    	  9.0000000    	  27861.404    	  1073.8659    
  9.0000000    	  10.000000    	  26183.989    	  942.62949    
  10.000000    	  12.000000    	  48195.231    	  1316.8044    
  12.000000    	  14.000000    	  40364.005    	  1135.0734    
  14.000000    	  16.000000    	  34269.617    	  1102.8075    
  16.000000    	  18.000000    	  29568.447    	  1013.1468    
  18.000000    	  20.000000    	  25470.080    	  937.11746    
  20.000000    	  23.000000    	  32845.111    	  1047.5347    
  23.000000    	  27.000000    	  32841.698    	  1038.7041    
  27.000000    	  32.000000    	  27956.685    	  1039.0393    
  32.000000    	  40.000000    	  24720.317    	  1104.3168    
  40.000000    	  55.000000    	  17508.612    	  1018.9735    
  55.000000    	  100.00000    	  7421.2403    	  825.72294    
