# y34
# underflow	 -1.1820422    	  1.2586846    
# overflow	 0.10186562E-01	 0.10521535E-01
# sum	  1924486.4    	  8551.8716    
# xmin	xmax	cross	numerror
 -5.0000000    	 -4.7500000    	  47.988252    	  11.457578    
 -4.7500000    	 -4.5000000    	  930.33090    	  121.04629    
 -4.5000000    	 -4.2500000    	  5272.4620    	  517.39564    
 -4.2500000    	 -4.0000000    	  14638.722    	  857.37215    
 -4.0000000    	 -3.7500000    	  24573.928    	  1028.0539    
 -3.7500000    	 -3.5000000    	  34118.338    	  1153.7609    
 -3.5000000    	 -3.2500000    	  43227.036    	  1297.6597    
 -3.2500000    	 -3.0000000    	  47888.569    	  1350.0477    
 -3.0000000    	 -2.7500000    	  53388.335    	  1422.9546    
 -2.7500000    	 -2.5000000    	  56021.468    	  1458.2506    
 -2.5000000    	 -2.2500000    	  58987.094    	  1484.2234    
 -2.2500000    	 -2.0000000    	  61378.755    	  1512.1159    
 -2.0000000    	 -1.7500000    	  63824.669    	  1544.1547    
 -1.7500000    	 -1.5000000    	  65514.310    	  1559.8942    
 -1.5000000    	 -1.2500000    	  68104.562    	  1591.8882    
 -1.2500000    	 -1.0000000    	  69483.511    	  1609.6993    
 -1.0000000    	-0.75000000    	  71877.500    	  1633.7672    
-0.75000000    	-0.50000000    	  72717.715    	  1647.3536    
-0.50000000    	-0.25000000    	  74384.755    	  1669.2309    
-0.25000000    	  0.0000000    	  75437.853    	  1682.8153    
  0.0000000    	 0.25000000    	  75161.968    	  1674.5815    
 0.25000000    	 0.50000000    	  74043.957    	  1665.9923    
 0.50000000    	 0.75000000    	  73397.890    	  1658.8635    
 0.75000000    	  1.0000000    	  71143.905    	  1632.7558    
  1.0000000    	  1.2500000    	  70246.086    	  1615.7581    
  1.2500000    	  1.5000000    	  67799.654    	  1588.1926    
  1.5000000    	  1.7500000    	  65889.948    	  1570.3686    
  1.7500000    	  2.0000000    	  63717.450    	  1544.4296    
  2.0000000    	  2.2500000    	  61426.710    	  1516.7585    
  2.2500000    	  2.5000000    	  58671.461    	  1482.0812    
  2.5000000    	  2.7500000    	  56538.981    	  1461.7878    
  2.7500000    	  3.0000000    	  52524.463    	  1412.7494    
  3.0000000    	  3.2500000    	  48563.320    	  1355.9187    
  3.2500000    	  3.5000000    	  42069.742    	  1271.3497    
  3.5000000    	  3.7500000    	  35064.735    	  1183.8277    
  3.7500000    	  4.0000000    	  25110.231    	  1068.4491    
  4.0000000    	  4.2500000    	  14747.180    	  875.46223    
  4.2500000    	  4.5000000    	  5443.8625    	  496.13962    
  4.5000000    	  4.7500000    	  1056.4859    	  123.84471    
  4.7500000    	  5.0000000    	  51.634943    	  9.8701313    
