# y34
# underflow	  0.0000000    	  0.0000000    
# overflow	  17.703120    	 0.99659180    
# sum	  2510894.5    	  3464.1859    
# xmin	xmax	cross	numerror
  0.0000000    	 0.25000000    	  185944.79    	  892.93027    
 0.25000000    	 0.50000000    	  187708.47    	  915.59324    
 0.50000000    	 0.75000000    	  184741.29    	  899.45464    
 0.75000000    	  1.0000000    	  183901.56    	  856.00169    
  1.0000000    	  1.2500000    	  181721.73    	  841.53590    
  1.2500000    	  1.5000000    	  177141.09    	  909.67207    
  1.5000000    	  1.7500000    	  173152.19    	  897.61407    
  1.7500000    	  2.0000000    	  168391.18    	  906.96420    
  2.0000000    	  2.2500000    	  161228.99    	  888.31348    
  2.2500000    	  2.5000000    	  155954.77    	  836.49656    
  2.5000000    	  2.7500000    	  149345.47    	  970.97563    
  2.7500000    	  3.0000000    	  138766.83    	  903.31300    
  3.0000000    	  3.2500000    	  130092.26    	  799.91837    
  3.2500000    	  3.5000000    	  113983.44    	  782.56221    
  3.5000000    	  4.0000000    	  158656.05    	  921.21471    
  4.0000000    	  5.0000000    	  60146.627    	  557.40826    
