# pt34_3    
# underflow	  0.0000000    	  0.0000000    
# overflow	  2938.1923    	  39.579055    
# sum	  153931.63    	  3583.7905    
# xmin	xmax	cross	numerror
  0.0000000    	  1.0000000    	  302.18042    	  90.191946    
  1.0000000    	  2.0000000    	  4695.0019    	  909.98030    
  2.0000000    	  3.0000000    	  5885.6805    	  755.81040    
  3.0000000    	  4.0000000    	  6600.4256    	  726.27439    
  4.0000000    	  5.0000000    	  6906.3607    	  675.75067    
  5.0000000    	  6.0000000    	  6163.5371    	  666.39054    
  6.0000000    	  7.0000000    	  6245.9723    	  635.25317    
  7.0000000    	  8.0000000    	  5927.4078    	  611.53722    
  8.0000000    	  9.0000000    	  5471.9582    	  590.48016    
  9.0000000    	  10.000000    	  4963.4714    	  581.45146    
  10.000000    	  11.000000    	  4524.1794    	  551.91070    
  11.000000    	  12.000000    	  4431.2325    	  528.87356    
  12.000000    	  13.000000    	  4313.6698    	  514.49956    
  13.000000    	  14.000000    	  3734.8097    	  505.26007    
  14.000000    	  15.000000    	  3439.0121    	  464.98215    
  15.000000    	  16.000000    	  3470.5981    	  467.04114    
  16.000000    	  17.000000    	  3100.8826    	  439.59836    
  17.000000    	  18.000000    	  3081.5146    	  441.60898    
  18.000000    	  19.000000    	  2552.7191    	  400.26536    
  19.000000    	  20.000000    	  2597.3248    	  413.89593    
  20.000000    	  21.000000    	  2318.3962    	  380.23367    
  21.000000    	  22.000000    	  2014.1142    	  367.67213    
  22.000000    	  23.000000    	  2150.5201    	  378.45731    
  23.000000    	  24.000000    	  1927.6270    	  353.90742    
  24.000000    	  25.000000    	  2041.1059    	  360.73938    
  25.000000    	  26.000000    	  1287.0045    	  304.72759    
  26.000000    	  27.000000    	  1626.8238    	  341.91817    
  27.000000    	  28.000000    	  1808.9241    	  334.21586    
  28.000000    	  29.000000    	  1171.5691    	  276.45023    
  29.000000    	  30.000000    	  1320.3114    	  300.06180    
  30.000000    	  31.000000    	  1290.6391    	  299.72418    
  31.000000    	  32.000000    	  882.66865    	  247.08958    
  32.000000    	  33.000000    	  1291.4455    	  303.30289    
  33.000000    	  34.000000    	  1274.5553    	  276.50940    
  34.000000    	  35.000000    	  1003.7834    	  278.19167    
  35.000000    	  36.000000    	  905.24666    	  271.40214    
  36.000000    	  37.000000    	  940.70273    	  251.86457    
  37.000000    	  38.000000    	  784.29166    	  245.96647    
  38.000000    	  39.000000    	  1197.9743    	  296.67862    
  39.000000    	  40.000000    	  947.62078    	  262.95639    
  40.000000    	  41.000000    	  800.56394    	  267.01376    
  41.000000    	  42.000000    	  861.24033    	  257.60605    
  42.000000    	  43.000000    	  719.62537    	  239.60119    
  43.000000    	  44.000000    	  893.53861    	  264.75412    
  44.000000    	  45.000000    	  1056.2403    	  267.46839    
  45.000000    	  46.000000    	  747.91843    	  261.38792    
  46.000000    	  47.000000    	  1089.9247    	  317.50857    
  47.000000    	  48.000000    	  710.99617    	  272.91130    
  48.000000    	  49.000000    	  541.55512    	  201.29927    
  49.000000    	  50.000000    	  696.55778    	  214.92765    
  50.000000    	  51.000000    	  828.92638    	  280.36310    
  51.000000    	  52.000000    	  998.24408    	  345.12923    
  52.000000    	  53.000000    	  979.17517    	  323.25286    
  53.000000    	  54.000000    	  815.07792    	  289.96495    
  54.000000    	  55.000000    	  572.20107    	  248.53337    
  55.000000    	  56.000000    	  762.22026    	  225.75607    
  56.000000    	  57.000000    	  938.89585    	  446.91150    
  57.000000    	  58.000000    	  820.65967    	  292.92456    
  58.000000    	  59.000000    	  713.64374    	  239.94905    
  59.000000    	  60.000000    	  846.58524    	  404.44060    
  60.000000    	  61.000000    	  777.69503    	  300.49443    
  61.000000    	  62.000000    	  718.74658    	  299.96102    
  62.000000    	  63.000000    	  918.12283    	  425.41698    
  63.000000    	  64.000000    	  1005.9732    	  385.11761    
  64.000000    	  65.000000    	  866.86194    	  406.94363    
  65.000000    	  66.000000    	  1345.7818    	  471.51618    
  66.000000    	  67.000000    	  771.28491    	  407.71887    
  67.000000    	  68.000000    	  823.40958    	  347.67066    
  68.000000    	  69.000000    	  664.31971    	  283.05193    
  69.000000    	  70.000000    	  796.39564    	  370.41702    
  70.000000    	  71.000000    	  819.13966    	  307.71187    
  71.000000    	  72.000000    	  810.44433    	  348.53756    
  72.000000    	  73.000000    	  720.32041    	  400.33159    
  73.000000    	  74.000000    	  691.76045    	  394.12499    
  74.000000    	  75.000000    	  476.31862    	  206.70913    
  75.000000    	  76.000000    	  1200.1102    	  601.94395    
  76.000000    	  77.000000    	  597.75427    	  279.92686    
  77.000000    	  78.000000    	  636.66776    	  326.52148    
  78.000000    	  79.000000    	  604.76863    	  333.61595    
  79.000000    	  80.000000    	  590.16128    	  235.04154    
  80.000000    	  81.000000    	  167.37623    	  14.984806    
  81.000000    	  82.000000    	  142.91042    	  14.221547    
  82.000000    	  83.000000    	  139.43427    	  14.234135    
  83.000000    	  84.000000    	  109.20553    	  14.647455    
  84.000000    	  85.000000    	  139.53829    	  13.147025    
  85.000000    	  86.000000    	  109.33097    	  13.225404    
  86.000000    	  87.000000    	  131.02467    	  12.661953    
  87.000000    	  88.000000    	  123.92792    	  12.045753    
  88.000000    	  89.000000    	  107.17869    	  11.565778    
  89.000000    	  90.000000    	  105.33157    	  10.854353    
  90.000000    	  91.000000    	  116.71572    	  12.105482    
  91.000000    	  92.000000    	  89.512735    	  11.432369    
  92.000000    	  93.000000    	  92.643067    	  11.351286    
  93.000000    	  94.000000    	  99.812877    	  10.759813    
  94.000000    	  95.000000    	  80.440165    	  10.146773    
  95.000000    	  96.000000    	  91.238086    	  9.3350967    
  96.000000    	  97.000000    	  93.620772    	  9.7578415    
  97.000000    	  98.000000    	  81.298279    	  9.7476290    
  98.000000    	  99.000000    	  86.786044    	  9.3854387    
  99.000000    	  100.00000    	  63.020591    	  9.3171619    
