# pt34_39   
# underflow	  0.0000000    	  0.0000000    
# overflow	  0.0000000    	  0.0000000    
# sum	  18403.995    	  1539.5117    
# xmin	xmax	cross	numerror
 0.10000000    	  1.0000000    	  412.20897    	  157.19717    
  1.0000000    	  2.0000000    	  584.53982    	  187.89687    
  2.0000000    	  3.0000000    	  446.17934    	  141.20938    
  3.0000000    	  4.0000000    	  587.83049    	  155.16871    
  4.0000000    	  5.0000000    	  487.85593    	  148.13760    
  5.0000000    	  6.0000000    	  500.10165    	  150.84740    
  6.0000000    	  7.0000000    	  757.76229    	  185.07819    
  7.0000000    	  8.0000000    	  526.25535    	  144.82843    
  8.0000000    	  9.0000000    	  502.92448    	  135.17125    
  9.0000000    	  10.000000    	  455.42648    	  138.47353    
  10.000000    	  11.000000    	  537.95202    	  148.70152    
  11.000000    	  12.000000    	  313.16547    	  97.788071    
  12.000000    	  13.000000    	  203.52570    	  90.516687    
  13.000000    	  14.000000    	  325.28535    	  124.56028    
  14.000000    	  15.000000    	  343.34376    	  126.84700    
  15.000000    	  16.000000    	  198.00301    	  100.09948    
  16.000000    	  17.000000    	  316.14168    	  123.22453    
  17.000000    	  18.000000    	  362.14034    	  135.17560    
  18.000000    	  19.000000    	  259.10997    	  132.40781    
  19.000000    	  20.000000    	  273.19058    	  106.60223    
  20.000000    	  21.000000    	  263.45089    	  103.41504    
  21.000000    	  22.000000    	  145.41771    	  85.595185    
  22.000000    	  23.000000    	  312.37446    	  147.03914    
  23.000000    	  24.000000    	  271.78270    	  137.09356    
  24.000000    	  25.000000    	  274.15720    	  124.81037    
  25.000000    	  26.000000    	  467.09233    	  237.84632    
  26.000000    	  27.000000    	  403.83798    	  206.90952    
  27.000000    	  28.000000    	  286.35828    	  171.09749    
  28.000000    	  29.000000    	  325.37442    	  193.24024    
  29.000000    	  30.000000    	  629.61762    	  477.51837    
  30.000000    	  31.000000    	  226.20897    	  145.26498    
  31.000000    	  32.000000    	  224.43485    	  112.93514    
  32.000000    	  33.000000    	  275.40493    	  159.11437    
  33.000000    	  34.000000    	  238.41176    	  170.02456    
  34.000000    	  35.000000    	  263.16547    	  186.09562    
  35.000000    	  36.000000    	  226.59452    	  119.28477    
  36.000000    	  37.000000    	  201.55682    	  201.55682    
  37.000000    	  38.000000    	  424.86186    	  248.69787    
  38.000000    	  39.000000    	  41.943823    	  32.207373    
  39.000000    	  40.000000    	  199.60927    	  142.75204    
  40.000000    	  41.000000    	  250.45094    	  250.45094    
  41.000000    	  42.000000    	  0.0000000    	  0.0000000    
  42.000000    	  43.000000    	  232.15211    	  232.15211    
  43.000000    	  44.000000    	  269.70770    	  191.06742    
  44.000000    	  45.000000    	  236.27068    	  236.27068    
  45.000000    	  46.000000    	  225.97268    	  225.97268    
  46.000000    	  47.000000    	  203.55793    	  203.55793    
  47.000000    	  48.000000    	  301.67639    	  301.67639    
  48.000000    	  49.000000    	  0.0000000    	  0.0000000    
  49.000000    	  50.000000    	  610.18367    	  610.18367    
  50.000000    	  51.000000    	  149.57070    	  149.57070    
  51.000000    	  52.000000    	  461.06780    	  461.06780    
