# pt34_3    
# underflow	  0.0000000    	  0.0000000    
# overflow	  0.0000000    	  0.0000000    
# sum	  577.52998    	  284.74418    
# xmin	xmax	cross	numerror
 0.10000000    	  1.0000000    	  36.296453    	  36.296453    
  1.0000000    	  2.0000000    	  56.740845    	  5.9868466    
  2.0000000    	  3.0000000    	  22.953121    	  4.8479781    
  3.0000000    	  4.0000000    	  10.273872    	  3.0287072    
  4.0000000    	  5.0000000    	  8.3317251    	  2.3459939    
  5.0000000    	  6.0000000    	  6.1533249    	  1.6342663    
  6.0000000    	  7.0000000    	  8.6165682    	  1.0263628    
  7.0000000    	  8.0000000    	  4.9768813    	  1.0447667    
  8.0000000    	  9.0000000    	  6.2774215    	 0.87173198    
  9.0000000    	  10.000000    	  4.1245700    	 0.55656105    
  10.000000    	  11.000000    	  4.2359910    	 0.61090954    
  11.000000    	  12.000000    	  1.9618709    	 0.45897513    
  12.000000    	  13.000000    	  13.187766    	  11.318739    
  13.000000    	  14.000000    	  1.8705989    	 0.27288773    
  14.000000    	  15.000000    	  266.83164    	  265.09371    
  15.000000    	  16.000000    	  1.4950715    	 0.20961636    
  16.000000    	  17.000000    	  5.6414687    	  4.5610844    
  17.000000    	  18.000000    	  96.077451    	  95.817869    
  18.000000    	  19.000000    	  2.6504791    	  1.7511207    
  19.000000    	  20.000000    	 0.51878444    	 0.14660940    
  20.000000    	  21.000000    	 0.45535179    	 0.93954073E-01
  21.000000    	  22.000000    	  6.5844273    	  6.2029786    
  22.000000    	  23.000000    	 0.32033944    	 0.54103850E-01
  23.000000    	  24.000000    	  2.5812721    	  1.7248933    
  24.000000    	  25.000000    	 0.25288222    	 0.45976427E-01
  25.000000    	  26.000000    	  3.6511622    	  3.4628867    
  26.000000    	  27.000000    	 0.47473217E-02	 0.10001790    
  27.000000    	  28.000000    	 0.23447625    	 0.65243701E-01
  28.000000    	  29.000000    	 0.16944352    	 0.78466781E-01
