# pt34_5    
# underflow	  124.48198    	  124.48198    
# overflow	 0.13144217    	 0.12810008E-01
# sum	  13930.488    	  2448.1295    
# xmin	xmax	cross	numerror
 0.10000000    	  1.0000000    	  1923.6061    	  1923.6061    
  1.0000000    	  2.0000000    	  883.77655    	  414.30614    
  2.0000000    	  3.0000000    	  738.68849    	  387.11871    
  3.0000000    	  4.0000000    	  587.02957    	  268.18987    
  4.0000000    	  5.0000000    	  83.885834    	  94.857271    
  5.0000000    	  6.0000000    	  477.03453    	  198.08697    
  6.0000000    	  7.0000000    	  317.27473    	  197.44568    
  7.0000000    	  8.0000000    	  203.07620    	  58.845326    
  8.0000000    	  9.0000000    	  203.20718    	  124.90065    
  9.0000000    	  10.000000    	  225.85474    	  134.19170    
  10.000000    	  11.000000    	  549.32639    	  196.39924    
  11.000000    	  12.000000    	  367.00959    	  197.83160    
  12.000000    	  13.000000    	  347.32369    	  185.58305    
  13.000000    	  14.000000    	  314.75001    	  205.19765    
  14.000000    	  15.000000    	  35.415129    	  19.748668    
  15.000000    	  16.000000    	  282.79710    	  145.28994    
  16.000000    	  17.000000    	  616.69350    	  564.82146    
  17.000000    	  18.000000    	  218.60802    	  150.73754    
  18.000000    	  19.000000    	  238.16361    	  195.73280    
  19.000000    	  20.000000    	  344.38733    	  254.26985    
  20.000000    	  21.000000    	  293.78828    	  171.00675    
  21.000000    	  22.000000    	  88.285502    	  61.951399    
  22.000000    	  23.000000    	  621.30584    	  613.01398    
  23.000000    	  24.000000    	  407.92837    	  404.56731    
  24.000000    	  25.000000    	  207.35028    	  137.25542    
  25.000000    	  26.000000    	  131.61052    	  58.918068    
  26.000000    	  27.000000    	  136.63529    	  111.90265    
  27.000000    	  28.000000    	  455.43025    	  445.45048    
  28.000000    	  29.000000    	  238.19359    	  244.30793    
  29.000000    	  30.000000    	  219.36147    	  163.18729    
  30.000000    	  31.000000    	  252.82953    	  144.85953    
  31.000000    	  32.000000    	  185.81727    	  181.08389    
  32.000000    	  33.000000    	  65.197862    	  63.415469    
  33.000000    	  34.000000    	  164.25354    	  155.37540    
  34.000000    	  35.000000    	  10.983855    	  3.2392293    
  35.000000    	  36.000000    	  79.873125    	  73.171676    
  36.000000    	  37.000000    	  130.78247    	  119.45759    
  37.000000    	  38.000000    	  7.3407535    	  2.9931447    
  38.000000    	  39.000000    	  180.41606    	  129.16895    
  39.000000    	  40.000000    	  215.54706    	  209.40231    
  40.000000    	  41.000000    	  157.32413    	  116.84154    
  41.000000    	  42.000000    	  135.76722    	  129.98831    
  42.000000    	  43.000000    	  133.03348    	  127.01077    
  43.000000    	  44.000000    	  7.1443113    	 0.96645358    
  44.000000    	  45.000000    	  5.1868164    	  1.5166332    
  45.000000    	  46.000000    	  8.2829367    	  1.4861118    
  46.000000    	  47.000000    	  20.113533    	  16.108069    
  47.000000    	  48.000000    	  24.200285    	  18.615449    
  48.000000    	  49.000000    	  4.2602716    	  1.4316310    
  49.000000    	  50.000000    	  95.318723    	  90.712635    
  50.000000    	  51.000000    	  4.0725335    	 0.98347154    
  51.000000    	  52.000000    	  2.9699232    	 0.90157260    
  52.000000    	  53.000000    	  17.155645    	  10.824273    
  53.000000    	  54.000000    	  7.4919821    	  2.6712729    
  54.000000    	  55.000000    	 0.76787597    	  10.408359    
  55.000000    	  56.000000    	  1.9211022    	 0.34531762    
  56.000000    	  57.000000    	  16.807393    	  9.2306234    
  57.000000    	  58.000000    	  6.6616832    	  3.5809728    
  58.000000    	  59.000000    	 -17.251457    	  43.438977    
  59.000000    	  60.000000    	  8.6265714    	  7.3144338    
  60.000000    	  61.000000    	  14.149830    	  7.6024600    
  61.000000    	  62.000000    	 -12.557890    	  37.861498    
  62.000000    	  63.000000    	 0.95050155    	 0.18788238    
  63.000000    	  64.000000    	  15.091419    	  7.8957943    
  64.000000    	  65.000000    	  1.2813335    	 0.22854897    
  65.000000    	  66.000000    	  17.917992    	  17.149941    
  66.000000    	  67.000000    	  15.248077    	  14.666506    
  67.000000    	  68.000000    	  25.103227    	  17.808336    
  68.000000    	  69.000000    	  18.426766    	  13.255720    
  69.000000    	  70.000000    	 0.40574433    	 0.86420292E-01
  70.000000    	  71.000000    	  29.622044    	  21.297876    
  71.000000    	  72.000000    	 0.35711320    	 0.68041477E-01
  72.000000    	  73.000000    	  40.637513    	  29.524782    
