# pt34_18   
# underflow	  0.0000000    	  0.0000000    
# overflow	  5230.9119    	  86.233316    
# sum	  982515.83    	  13736.354    
# xmin	xmax	cross	numerror
  0.0000000    	  1.0000000    	  1970.5919    	  572.43641    
  1.0000000    	  2.0000000    	  98860.728    	  2349.7222    
  2.0000000    	  3.0000000    	  92523.071    	  2047.4080    
  3.0000000    	  4.0000000    	  75903.533    	  2130.7127    
  4.0000000    	  5.0000000    	  59505.829    	  2042.1553    
  5.0000000    	  6.0000000    	  51226.832    	  1984.1363    
  6.0000000    	  7.0000000    	  45445.797    	  2054.8739    
  7.0000000    	  8.0000000    	  39778.915    	  2009.1246    
  8.0000000    	  9.0000000    	  33236.548    	  1794.4075    
  9.0000000    	  10.000000    	  30074.322    	  1841.3070    
  10.000000    	  11.000000    	  26337.458    	  1590.0914    
  11.000000    	  12.000000    	  22316.780    	  1551.1887    
  12.000000    	  13.000000    	  22899.895    	  1656.2671    
  13.000000    	  14.000000    	  18727.653    	  1500.4580    
  14.000000    	  15.000000    	  18180.181    	  1464.9962    
  15.000000    	  16.000000    	  18312.197    	  1536.9808    
  16.000000    	  17.000000    	  13802.479    	  1218.3969    
  17.000000    	  18.000000    	  13308.593    	  1280.0631    
  18.000000    	  19.000000    	  13871.703    	  1383.9683    
  19.000000    	  20.000000    	  11287.431    	  1166.3151    
  20.000000    	  21.000000    	  10935.504    	  1183.0404    
  21.000000    	  22.000000    	  10636.121    	  1197.5008    
  22.000000    	  23.000000    	  8676.8321    	  1015.4401    
  23.000000    	  24.000000    	  8564.4294    	  1058.1747    
  24.000000    	  25.000000    	  8810.6165    	  1130.5319    
  25.000000    	  26.000000    	  6840.7086    	  906.15243    
  26.000000    	  27.000000    	  7929.7219    	  1109.2586    
  27.000000    	  28.000000    	  6750.6558    	  909.83316    
  28.000000    	  29.000000    	  6603.7248    	  963.19767    
  29.000000    	  30.000000    	  6831.0407    	  1101.8101    
  30.000000    	  31.000000    	  5473.3202    	  900.92638    
  31.000000    	  32.000000    	  5069.1982    	  830.96429    
  32.000000    	  33.000000    	  5862.2017    	  942.40734    
  33.000000    	  34.000000    	  5329.5579    	  949.05736    
  34.000000    	  35.000000    	  4446.7518    	  1040.8588    
  35.000000    	  36.000000    	  4965.7539    	  893.64718    
  36.000000    	  37.000000    	  3621.0803    	  681.80865    
  37.000000    	  38.000000    	  4464.0156    	  862.55778    
  38.000000    	  39.000000    	  5024.7926    	  1088.1209    
  39.000000    	  40.000000    	  4869.4235    	  1348.7082    
  40.000000    	  41.000000    	  4439.8310    	  1099.2666    
  41.000000    	  42.000000    	  5305.1696    	  1346.7947    
  42.000000    	  43.000000    	  4313.8064    	  1014.1923    
  43.000000    	  44.000000    	  4248.4382    	  1116.9008    
  44.000000    	  45.000000    	  4055.2596    	  1209.7499    
  45.000000    	  46.000000    	  3407.7439    	  1000.7288    
  46.000000    	  47.000000    	  4256.9905    	  1246.9879    
  47.000000    	  48.000000    	  4253.9127    	  1724.1525    
  48.000000    	  49.000000    	  4749.7700    	  1316.8828    
  49.000000    	  50.000000    	  3211.0932    	  1043.6155    
  50.000000    	  51.000000    	  3748.9787    	  1256.9614    
  51.000000    	  52.000000    	  3896.3888    	  1275.8499    
  52.000000    	  53.000000    	  3328.1036    	  1332.2598    
  53.000000    	  54.000000    	  3396.2459    	  1377.1334    
  54.000000    	  55.000000    	  3845.4570    	  1506.9871    
  55.000000    	  56.000000    	  3305.0595    	  1507.9305    
  56.000000    	  57.000000    	  2979.6611    	  949.10129    
  57.000000    	  58.000000    	  3316.7225    	  1579.3693    
  58.000000    	  59.000000    	  3343.5367    	  1182.7186    
  59.000000    	  60.000000    	  2719.8329    	  1162.2320    
  60.000000    	  61.000000    	  3390.7150    	  1342.5307    
  61.000000    	  62.000000    	  3503.6191    	  1568.0857    
  62.000000    	  63.000000    	  4412.3366    	  2295.7002    
  63.000000    	  64.000000    	  3532.5006    	  1758.5243    
  64.000000    	  65.000000    	  3629.6151    	  1696.1341    
  65.000000    	  66.000000    	  3034.1601    	  1341.2983    
  66.000000    	  67.000000    	  2634.5941    	  1621.5679    
  67.000000    	  68.000000    	  2830.9939    	  1732.4060    
  68.000000    	  69.000000    	  4745.6000    	  3096.2366    
  69.000000    	  70.000000    	  4143.7227    	  3737.1863    
  70.000000    	  71.000000    	  315.67651    	  49.676502    
  71.000000    	  72.000000    	  259.26244    	  48.055757    
  72.000000    	  73.000000    	  3744.1890    	  3393.9829    
  73.000000    	  74.000000    	  3947.5062    	  2318.0584    
  74.000000    	  75.000000    	  2353.0002    	  1483.1901    
  75.000000    	  76.000000    	  2560.0586    	  2362.5237    
  76.000000    	  77.000000    	  2581.2855    	  1341.1464    
  77.000000    	  78.000000    	  1630.3823    	  843.70830    
  78.000000    	  79.000000    	  2435.1836    	  1235.3021    
  79.000000    	  80.000000    	  2035.3459    	  1313.6198    
  80.000000    	  81.000000    	  281.09296    	  30.232946    
  81.000000    	  82.000000    	  298.48205    	  30.380675    
  82.000000    	  83.000000    	  232.84792    	  28.466400    
  83.000000    	  84.000000    	  250.11066    	  27.619455    
  84.000000    	  85.000000    	  249.44775    	  23.385411    
  85.000000    	  86.000000    	  274.96430    	  23.084905    
  86.000000    	  87.000000    	  207.31085    	  22.134779    
  87.000000    	  88.000000    	  216.24625    	  21.681726    
  88.000000    	  89.000000    	  243.71716    	  21.819817    
  89.000000    	  90.000000    	  195.53626    	  21.944405    
  90.000000    	  91.000000    	  192.03708    	  21.174330    
  91.000000    	  92.000000    	  161.28756    	  20.454593    
  92.000000    	  93.000000    	  208.96137    	  21.274526    
  93.000000    	  94.000000    	  182.42684    	  18.560109    
  94.000000    	  95.000000    	  155.02464    	  18.319555    
  95.000000    	  96.000000    	  171.21666    	  19.404287    
  96.000000    	  97.000000    	  149.07786    	  18.733393    
  97.000000    	  98.000000    	  179.58926    	  18.621548    
  98.000000    	  99.000000    	  142.69756    	  18.620103    
  99.000000    	  100.00000    	  175.10402    	  15.892852    
