# pt34_27   
# underflow	  0.0000000    	  0.0000000    
# overflow	  3651.3099    	  67.571090    
# sum	  327624.77    	  12790.065    
# xmin	xmax	cross	numerror
  0.0000000    	  1.0000000    	  619.47075    	  271.19329    
  1.0000000    	  2.0000000    	  12515.992    	  2600.6594    
  2.0000000    	  3.0000000    	  13775.218    	  2381.0048    
  3.0000000    	  4.0000000    	  15831.030    	  2303.1262    
  4.0000000    	  5.0000000    	  16004.949    	  2237.7416    
  5.0000000    	  6.0000000    	  12668.075    	  1950.8416    
  6.0000000    	  7.0000000    	  13266.090    	  2039.1845    
  7.0000000    	  8.0000000    	  11983.072    	  1926.1514    
  8.0000000    	  9.0000000    	  10312.912    	  1784.6350    
  9.0000000    	  10.000000    	  8376.9680    	  1517.7831    
  10.000000    	  11.000000    	  9415.8921    	  1718.2066    
  11.000000    	  12.000000    	  8142.6965    	  1559.4358    
  12.000000    	  13.000000    	  7872.6148    	  1509.2773    
  13.000000    	  14.000000    	  7321.3221    	  1492.1231    
  14.000000    	  15.000000    	  6677.0728    	  1380.4513    
  15.000000    	  16.000000    	  6391.2110    	  1295.4119    
  16.000000    	  17.000000    	  5784.5445    	  1220.3017    
  17.000000    	  18.000000    	  3878.3170    	  1119.2700    
  18.000000    	  19.000000    	  5171.1559    	  1228.8084    
  19.000000    	  20.000000    	  4947.2684    	  1092.3162    
  20.000000    	  21.000000    	  4319.5868    	  1092.9992    
  21.000000    	  22.000000    	  3844.7976    	  1088.7784    
  22.000000    	  23.000000    	  3446.9836    	  1007.8001    
  23.000000    	  24.000000    	  3667.8053    	  1019.3043    
  24.000000    	  25.000000    	  4078.6294    	  1126.3935    
  25.000000    	  26.000000    	  3729.6770    	  972.48408    
  26.000000    	  27.000000    	  2718.7340    	  805.20870    
  27.000000    	  28.000000    	  2402.2622    	  840.17484    
  28.000000    	  29.000000    	  3178.1453    	  874.11991    
  29.000000    	  30.000000    	  2980.5438    	  938.95968    
  30.000000    	  31.000000    	  2278.6466    	  862.40912    
  31.000000    	  32.000000    	  2642.2144    	  903.50012    
  32.000000    	  33.000000    	  2621.3218    	  821.02929    
  33.000000    	  34.000000    	  2215.7222    	  922.47193    
  34.000000    	  35.000000    	  1960.1300    	  731.33797    
  35.000000    	  36.000000    	  2783.1925    	  1016.9365    
  36.000000    	  37.000000    	  1907.5202    	  879.65334    
  37.000000    	  38.000000    	  2360.0785    	  787.42748    
  38.000000    	  39.000000    	  2117.2245    	  949.40453    
  39.000000    	  40.000000    	  1992.1446    	  707.68091    
  40.000000    	  41.000000    	  1737.3640    	  877.67960    
  41.000000    	  42.000000    	  3110.6981    	  1108.8049    
  42.000000    	  43.000000    	  2310.8442    	  832.16824    
  43.000000    	  44.000000    	  3277.9077    	  1295.1542    
  44.000000    	  45.000000    	  2362.6500    	  1034.0299    
  45.000000    	  46.000000    	  2094.5854    	  828.07186    
  46.000000    	  47.000000    	  2817.8380    	  1346.6706    
  47.000000    	  48.000000    	  2647.4816    	  1125.9870    
  48.000000    	  49.000000    	  2058.7286    	  820.69784    
  49.000000    	  50.000000    	  3098.6717    	  1447.2088    
  50.000000    	  51.000000    	  3635.9181    	  2115.4001    
  51.000000    	  52.000000    	  2829.8732    	  1383.2674    
  52.000000    	  53.000000    	  2449.4888    	  1019.1367    
  53.000000    	  54.000000    	  2810.8841    	  2529.9002    
  54.000000    	  55.000000    	  2364.2844    	  1190.8928    
  55.000000    	  56.000000    	  1939.2117    	  964.29310    
  56.000000    	  57.000000    	  1974.5898    	  1142.3746    
  57.000000    	  58.000000    	  2200.3987    	  981.24598    
  58.000000    	  59.000000    	  2478.0931    	  2186.5260    
  59.000000    	  60.000000    	  1940.0022    	  967.74238    
  60.000000    	  61.000000    	  3146.2034    	  1835.6716    
  61.000000    	  62.000000    	  1811.9237    	  936.11805    
  62.000000    	  63.000000    	  1981.6718    	  1756.5295    
  63.000000    	  64.000000    	  1976.3370    	  1948.9402    
  64.000000    	  65.000000    	  2847.4269    	  2858.6441    
  65.000000    	  66.000000    	  1376.8687    	  987.02642    
  66.000000    	  67.000000    	  2514.8346    	  1320.6475    
  67.000000    	  68.000000    	  1029.6665    	  958.97144    
  68.000000    	  69.000000    	  328.21959    	  46.948970    
  69.000000    	  70.000000    	  1991.2431    	  1907.6358    
  70.000000    	  71.000000    	  2633.9950    	  1846.5400    
  71.000000    	  72.000000    	  1878.9702    	  1752.6465    
  72.000000    	  73.000000    	  26.248874    	  99.639810    
  73.000000    	  74.000000    	  2544.2502    	  2489.1165    
  74.000000    	  75.000000    	  1467.3841    	  1344.5707    
  75.000000    	  76.000000    	  2384.8611    	  2298.0323    
  76.000000    	  77.000000    	  2479.3231    	  1778.5361    
  77.000000    	  78.000000    	  78.088414    	  70.194455    
  78.000000    	  79.000000    	  1142.4706    	  666.78450    
  79.000000    	  80.000000    	 -1069.2457    	  1213.7260    
  80.000000    	  81.000000    	  218.88503    	  23.323708    
  81.000000    	  82.000000    	  184.45415    	  22.572759    
  82.000000    	  83.000000    	  151.30999    	  21.088902    
  83.000000    	  84.000000    	  183.48113    	  19.549511    
  84.000000    	  85.000000    	  208.73182    	  19.288316    
  85.000000    	  86.000000    	  181.05550    	  20.835717    
  86.000000    	  87.000000    	  158.29103    	  20.053239    
  87.000000    	  88.000000    	  163.07044    	  18.481790    
  88.000000    	  89.000000    	  188.85257    	  20.860534    
  89.000000    	  90.000000    	  144.68524    	  20.402979    
  90.000000    	  91.000000    	  155.85507    	  17.284116    
  91.000000    	  92.000000    	  151.15973    	  16.973053    
  92.000000    	  93.000000    	  131.02821    	  16.435062    
  93.000000    	  94.000000    	  117.03596    	  15.061867    
  94.000000    	  95.000000    	  141.28295    	  15.682106    
  95.000000    	  96.000000    	  105.24840    	  12.866527    
  96.000000    	  97.000000    	  133.39830    	  14.568413    
  97.000000    	  98.000000    	  99.709674    	  14.588777    
  98.000000    	  99.000000    	  136.72931    	  14.704148    
  99.000000    	  100.00000    	  107.71342    	  13.568319    
