# pt34_6    
# underflow	  0.0000000    	  0.0000000    
# overflow	  9926.8719    	  115.66028    
# sum	  877514.34    	  4157.1818    
# xmin	xmax	cross	numerror
  0.0000000    	  1.0000000    	  0.0000000    	  0.0000000    
  1.0000000    	  2.0000000    	  49128.626    	  2656.6791    
  2.0000000    	  3.0000000    	  89877.574    	  1590.5860    
  3.0000000    	  4.0000000    	  79574.591    	  1248.7056    
  4.0000000    	  5.0000000    	  67129.207    	  1030.4664    
  5.0000000    	  6.0000000    	  55080.516    	  861.18847    
  6.0000000    	  7.0000000    	  46885.576    	  765.09579    
  7.0000000    	  8.0000000    	  40344.359    	  674.69933    
  8.0000000    	  9.0000000    	  34837.934    	  608.36924    
  9.0000000    	  10.000000    	  32003.567    	  543.34128    
  10.000000    	  11.000000    	  27615.604    	  531.32674    
  11.000000    	  12.000000    	  24139.801    	  478.54086    
  12.000000    	  13.000000    	  22689.937    	  428.46008    
  13.000000    	  14.000000    	  19916.821    	  414.92707    
  14.000000    	  15.000000    	  17806.952    	  377.95596    
  15.000000    	  16.000000    	  16631.541    	  377.74897    
  16.000000    	  17.000000    	  15027.743    	  365.42820    
  17.000000    	  18.000000    	  13394.532    	  296.40390    
  18.000000    	  19.000000    	  12600.268    	  290.38819    
  19.000000    	  20.000000    	  12306.183    	  283.95174    
  20.000000    	  21.000000    	  10280.205    	  296.84721    
  21.000000    	  22.000000    	  9920.8604    	  275.09283    
  22.000000    	  23.000000    	  9242.1360    	  257.39989    
  23.000000    	  24.000000    	  8958.7554    	  253.43070    
  24.000000    	  25.000000    	  8242.0315    	  234.61615    
  25.000000    	  26.000000    	  7174.1604    	  210.96710    
  26.000000    	  27.000000    	  7035.0196    	  203.85660    
  27.000000    	  28.000000    	  6964.5560    	  207.49887    
  28.000000    	  29.000000    	  6317.8314    	  195.27465    
  29.000000    	  30.000000    	  6030.5751    	  188.56031    
  30.000000    	  31.000000    	  5303.1353    	  195.42106    
  31.000000    	  32.000000    	  5293.3137    	  178.06303    
  32.000000    	  33.000000    	  4942.8859    	  170.09556    
  33.000000    	  34.000000    	  4707.2505    	  164.72090    
  34.000000    	  35.000000    	  4145.4309    	  158.83344    
  35.000000    	  36.000000    	  4118.6833    	  148.32552    
  36.000000    	  37.000000    	  3755.2427    	  137.33024    
  37.000000    	  38.000000    	  3837.7923    	  135.47069    
  38.000000    	  39.000000    	  3614.1032    	  127.93677    
  39.000000    	  40.000000    	  3312.0656    	  129.95056    
  40.000000    	  41.000000    	  3114.2994    	  119.50149    
  41.000000    	  42.000000    	  3228.9219    	  114.61964    
  42.000000    	  43.000000    	  2893.1294    	  125.86825    
  43.000000    	  44.000000    	  2740.9811    	  123.78556    
  44.000000    	  45.000000    	  2558.4274    	  112.71510    
  45.000000    	  46.000000    	  2628.2667    	  107.08961    
  46.000000    	  47.000000    	  2266.0519    	  99.392527    
  47.000000    	  48.000000    	  2208.7974    	  100.68718    
  48.000000    	  49.000000    	  2088.1485    	  106.05896    
  49.000000    	  50.000000    	  2187.5356    	  113.23065    
  50.000000    	  51.000000    	  1833.5585    	  106.22065    
  51.000000    	  52.000000    	  1804.4299    	  89.398281    
  52.000000    	  53.000000    	  1717.4144    	  79.876350    
  53.000000    	  54.000000    	  1831.9739    	  82.094686    
  54.000000    	  55.000000    	  1707.7611    	  83.375893    
  55.000000    	  56.000000    	  1429.7560    	  86.992148    
  56.000000    	  57.000000    	  1583.0651    	  85.512431    
  57.000000    	  58.000000    	  1340.3268    	  71.931715    
  58.000000    	  59.000000    	  1354.9843    	  71.398261    
  59.000000    	  60.000000    	  1383.8125    	  70.619171    
  60.000000    	  61.000000    	  1228.9372    	  71.306814    
  61.000000    	  62.000000    	  1107.1869    	  65.295503    
  62.000000    	  63.000000    	  1256.8896    	  62.516705    
  63.000000    	  64.000000    	  1121.7590    	  63.760264    
  64.000000    	  65.000000    	  960.62303    	  72.989811    
  65.000000    	  66.000000    	  909.37239    	  62.806682    
  66.000000    	  67.000000    	  957.90641    	  54.738107    
  67.000000    	  68.000000    	  948.38214    	  53.878463    
  68.000000    	  69.000000    	  846.21142    	  52.536564    
  69.000000    	  70.000000    	  855.00198    	  54.476286    
  70.000000    	  71.000000    	  889.08334    	  54.920408    
  71.000000    	  72.000000    	  789.43527    	  54.449921    
  72.000000    	  73.000000    	  724.53860    	  51.359587    
  73.000000    	  74.000000    	  806.47752    	  50.370396    
  74.000000    	  75.000000    	  683.99821    	  48.392020    
  75.000000    	  76.000000    	  681.60729    	  44.972009    
  76.000000    	  77.000000    	  689.51267    	  43.651974    
  77.000000    	  78.000000    	  657.92038    	  45.743920    
  78.000000    	  79.000000    	  644.10573    	  41.760177    
  79.000000    	  80.000000    	  517.52179    	  39.893974    
  80.000000    	  81.000000    	  592.76162    	  41.020023    
  81.000000    	  82.000000    	  536.53770    	  41.566685    
  82.000000    	  83.000000    	  500.81543    	  38.868039    
  83.000000    	  84.000000    	  506.04455    	  37.274380    
  84.000000    	  85.000000    	  518.29425    	  36.910293    
  85.000000    	  86.000000    	  453.60746    	  36.328275    
  86.000000    	  87.000000    	  477.82990    	  34.815754    
  87.000000    	  88.000000    	  415.62850    	  31.968123    
  88.000000    	  89.000000    	  384.58325    	  31.425029    
  89.000000    	  90.000000    	  422.89425    	  30.853443    
  90.000000    	  91.000000    	  452.23399    	  30.399764    
  91.000000    	  92.000000    	  354.14903    	  28.352893    
  92.000000    	  93.000000    	  331.16882    	  26.887557    
  93.000000    	  94.000000    	  351.83318    	  27.395502    
  94.000000    	  95.000000    	  343.90088    	  27.050458    
  95.000000    	  96.000000    	  345.60989    	  26.318623    
  96.000000    	  97.000000    	  331.45009    	  26.098633    
  97.000000    	  98.000000    	  289.78889    	  24.615653    
  98.000000    	  99.000000    	  331.52206    	  22.617882    
  99.000000    	  100.00000    	  281.33705    	  21.363196    
