# pt34_16   
# underflow	  0.0000000    	  0.0000000    
# overflow	  2990.7431    	  83.980472    
# sum	  514865.67    	  16363.059    
# xmin	xmax	cross	numerror
  0.0000000    	  1.0000000    	  5095.7001    	  1127.8509    
  1.0000000    	  2.0000000    	  37071.781    	  6505.4770    
  2.0000000    	  3.0000000    	  42205.851    	  5555.7564    
  3.0000000    	  4.0000000    	  31817.410    	  4759.5208    
  4.0000000    	  5.0000000    	  36896.386    	  4411.6071    
  5.0000000    	  6.0000000    	  21920.475    	  3168.3542    
  6.0000000    	  7.0000000    	  32149.033    	  3897.5924    
  7.0000000    	  8.0000000    	  23304.421    	  3497.7496    
  8.0000000    	  9.0000000    	  24507.357    	  3486.2353    
  9.0000000    	  10.000000    	  25116.816    	  3354.7219    
  10.000000    	  11.000000    	  20652.195    	  3009.9667    
  11.000000    	  12.000000    	  16919.409    	  2721.6335    
  12.000000    	  13.000000    	  16644.018    	  2706.0242    
  13.000000    	  14.000000    	  7503.0628    	  1930.6884    
  14.000000    	  15.000000    	  11961.735    	  2307.4037    
  15.000000    	  16.000000    	  12827.941    	  2456.1355    
  16.000000    	  17.000000    	  4490.7857    	  1447.4572    
  17.000000    	  18.000000    	  6526.0788    	  1635.1202    
  18.000000    	  19.000000    	  9690.1109    	  1856.2027    
  19.000000    	  20.000000    	  5723.0414    	  1443.7315    
  20.000000    	  21.000000    	  4913.1408    	  1251.0483    
  21.000000    	  22.000000    	  5099.1448    	  1262.8427    
  22.000000    	  23.000000    	  5808.4644    	  1325.1934    
  23.000000    	  24.000000    	  5423.6718    	  1283.2926    
  24.000000    	  25.000000    	  7788.1415    	  1792.8795    
  25.000000    	  26.000000    	  1298.7513    	  695.83423    
  26.000000    	  27.000000    	  492.42711    	  702.98011    
  27.000000    	  28.000000    	  1879.3207    	  712.98474    
  28.000000    	  29.000000    	  1895.8630    	  664.33425    
  29.000000    	  30.000000    	  4190.3116    	  807.63122    
  30.000000    	  31.000000    	  3944.3863    	  720.40546    
  31.000000    	  32.000000    	  1237.2171    	  579.36793    
  32.000000    	  33.000000    	  1998.4481    	  606.52556    
  33.000000    	  34.000000    	  3335.3897    	  573.34068    
  34.000000    	  35.000000    	  992.63212    	  508.07746    
  35.000000    	  36.000000    	  3665.0564    	  798.87383    
  36.000000    	  37.000000    	  1246.8399    	  537.07090    
  37.000000    	  38.000000    	  3097.2597    	  852.12971    
  38.000000    	  39.000000    	  1144.4182    	  599.13801    
  39.000000    	  40.000000    	  2232.5486    	  487.89860    
  40.000000    	  41.000000    	  954.62263    	  433.58127    
  41.000000    	  42.000000    	  1041.7753    	  400.19079    
  42.000000    	  43.000000    	  2331.6426    	  825.19340    
  43.000000    	  44.000000    	  1117.6517    	  404.51974    
  44.000000    	  45.000000    	  2301.5959    	  427.20761    
  45.000000    	  46.000000    	  2091.4606    	  914.11466    
  46.000000    	  47.000000    	  904.13669    	  380.64042    
  47.000000    	  48.000000    	  2092.2695    	  298.39110    
  48.000000    	  49.000000    	  1232.8072    	  599.84516    
  49.000000    	  50.000000    	  1899.8514    	  290.43158    
  50.000000    	  51.000000    	  3095.2265    	  1069.8036    
  51.000000    	  52.000000    	  812.84390    	  308.62534    
  52.000000    	  53.000000    	  2086.4670    	  1290.3130    
  53.000000    	  54.000000    	  2883.2640    	  1175.4144    
  54.000000    	  55.000000    	  709.12165    	  257.23107    
  55.000000    	  56.000000    	  668.50390    	  310.73259    
  56.000000    	  57.000000    	  1246.1103    	  395.32999    
  57.000000    	  58.000000    	  871.68200    	  171.73517    
  58.000000    	  59.000000    	  1273.7416    	  317.71663    
  59.000000    	  60.000000    	  1127.0156    	  212.38549    
  60.000000    	  61.000000    	  907.13717    	  151.92549    
  61.000000    	  62.000000    	  831.54720    	  144.47759    
  62.000000    	  63.000000    	  1923.4328    	  703.46421    
  63.000000    	  64.000000    	  3032.8134    	  2341.6438    
  64.000000    	  65.000000    	  840.65586    	  205.47907    
  65.000000    	  66.000000    	  816.20089    	  232.70469    
  66.000000    	  67.000000    	  2433.7015    	  1209.9937    
  67.000000    	  68.000000    	  4287.4297    	  2645.7126    
  68.000000    	  69.000000    	  512.17970    	  65.618662    
  69.000000    	  70.000000    	  480.86040    	  77.898382    
  70.000000    	  71.000000    	  661.32375    	  146.46349    
  71.000000    	  72.000000    	  380.51232    	  72.632791    
  72.000000    	  73.000000    	  415.56061    	  56.393123    
  73.000000    	  74.000000    	  1499.7816    	  870.65714    
  74.000000    	  75.000000    	  1334.9313    	  817.40704    
