# y34
# underflow	  0.0000000    	  0.0000000    
# overflow	  6015.5154    	  382.10259    
# sum	  30458126.    	  66558.316    
# xmin	xmax	cross	numerror
  0.0000000    	 0.25000000    	  2039747.4    	  16235.819    
 0.25000000    	 0.50000000    	  2024308.5    	  16179.572    
 0.50000000    	 0.75000000    	  2002332.2    	  16080.795    
 0.75000000    	  1.0000000    	  1991968.0    	  16046.345    
  1.0000000    	  1.2500000    	  1977250.9    	  15896.364    
  1.2500000    	  1.5000000    	  1944096.8    	  15859.341    
  1.5000000    	  1.7500000    	  1916314.2    	  15916.422    
  1.7500000    	  2.0000000    	  1892229.7    	  15739.745    
  2.0000000    	  2.2500000    	  1882418.2    	  16106.996    
  2.2500000    	  2.5000000    	  1854226.0    	  16111.438    
  2.5000000    	  2.7500000    	  1819276.1    	  16267.928    
  2.7500000    	  3.0000000    	  1782527.8    	  16602.437    
  3.0000000    	  3.2500000    	  1740847.8    	  16727.865    
  3.2500000    	  3.5000000    	  1600989.2    	  16658.628    
  3.5000000    	  4.0000000    	  2564604.6    	  21773.324    
  4.0000000    	  5.0000000    	  1418972.7    	  17100.050    
