# pt34_26   
# underflow	  0.0000000    	  0.0000000    
# overflow	  0.0000000    	  0.0000000    
# sum	  415853.39    	  16981.350    
# xmin	xmax	cross	numerror
  0.0000000    	  1.0000000    	  1455.6051    	  548.54755    
  1.0000000    	  2.0000000    	  9079.6850    	  1617.5204    
  2.0000000    	  3.0000000    	  16850.904    	  2262.4339    
  3.0000000    	  4.0000000    	  19739.417    	  2477.0521    
  4.0000000    	  5.0000000    	  17244.016    	  2333.1997    
  5.0000000    	  6.0000000    	  19116.709    	  2443.5561    
  6.0000000    	  7.0000000    	  15495.455    	  2182.6061    
  7.0000000    	  8.0000000    	  15834.182    	  2186.6525    
  8.0000000    	  9.0000000    	  13148.447    	  2033.8136    
  9.0000000    	  10.000000    	  12572.645    	  1994.3978    
  10.000000    	  11.000000    	  12276.126    	  1988.3445    
  11.000000    	  12.000000    	  11069.039    	  1871.1655    
  12.000000    	  13.000000    	  11584.247    	  1957.4665    
  13.000000    	  14.000000    	  9578.0593    	  1755.5602    
  14.000000    	  15.000000    	  7707.8548    	  1546.4929    
  15.000000    	  16.000000    	  8002.3260    	  1596.0024    
  16.000000    	  17.000000    	  6099.6160    	  1349.9743    
  17.000000    	  18.000000    	  6855.4794    	  1517.3335    
  18.000000    	  19.000000    	  4117.4514    	  1108.7693    
  19.000000    	  20.000000    	  6338.2146    	  1383.2899    
  20.000000    	  21.000000    	  4627.6012    	  1239.5785    
  21.000000    	  22.000000    	  5927.5922    	  1483.4291    
  22.000000    	  23.000000    	  4455.8553    	  1178.5703    
  23.000000    	  24.000000    	  5521.0063    	  1569.1011    
  24.000000    	  25.000000    	  3795.6688    	  1142.0737    
  25.000000    	  26.000000    	  6006.5789    	  1704.3240    
  26.000000    	  27.000000    	  4518.0707    	  1357.9062    
  27.000000    	  28.000000    	  4163.9431    	  1163.6756    
  28.000000    	  29.000000    	  4436.6708    	  1467.2701    
  29.000000    	  30.000000    	  3063.6653    	  1281.6242    
