# pt34_8    
# underflow	  0.0000000    	  0.0000000    
# overflow	  3290.4660    	  105.59045    
# sum	  329212.58    	  15795.325    
# xmin	xmax	cross	numerror
  0.0000000    	  1.0000000    	  2537.1242    	  856.80579    
  1.0000000    	  2.0000000    	  13676.069    	  4190.7401    
  2.0000000    	  3.0000000    	  16937.801    	  3407.6321    
  3.0000000    	  4.0000000    	  15987.757    	  3119.0535    
  4.0000000    	  5.0000000    	  19925.974    	  3151.4870    
  5.0000000    	  6.0000000    	  11757.604    	  2323.0054    
  6.0000000    	  7.0000000    	  15171.336    	  2681.6364    
  7.0000000    	  8.0000000    	  14745.339    	  2666.8306    
  8.0000000    	  9.0000000    	  8968.1871    	  2080.2509    
  9.0000000    	  10.000000    	  12993.314    	  2473.7822    
  10.000000    	  11.000000    	  10601.040    	  2176.8503    
  11.000000    	  12.000000    	  9762.0331    	  2043.3280    
  12.000000    	  13.000000    	  7813.8310    	  1705.3061    
  13.000000    	  14.000000    	  8953.0609    	  1781.2350    
  14.000000    	  15.000000    	  8523.5259    	  1930.9327    
  15.000000    	  16.000000    	  7195.8443    	  1728.5762    
  16.000000    	  17.000000    	  3668.4524    	  1181.2846    
  17.000000    	  18.000000    	  4372.3868    	  1190.3209    
  18.000000    	  19.000000    	  6630.1130    	  1661.6728    
  19.000000    	  20.000000    	  3262.5166    	  899.33125    
  20.000000    	  21.000000    	  6092.6998    	  1440.4987    
  21.000000    	  22.000000    	  2258.7627    	  970.27369    
  22.000000    	  23.000000    	  3918.2614    	  1131.3015    
  23.000000    	  24.000000    	  2449.1541    	  916.80324    
  24.000000    	  25.000000    	  1757.3389    	  834.17337    
  25.000000    	  26.000000    	  2046.4480    	  767.16933    
  26.000000    	  27.000000    	  1925.4146    	  867.15717    
  27.000000    	  28.000000    	  2042.3206    	  662.22120    
  28.000000    	  29.000000    	  1228.7683    	  653.24043    
  29.000000    	  30.000000    	  1891.3221    	  680.21230    
  30.000000    	  31.000000    	  2327.9426    	  669.79003    
  31.000000    	  32.000000    	  2070.7814    	  685.10748    
  32.000000    	  33.000000    	  1516.3352    	  643.48830    
  33.000000    	  34.000000    	  1728.7590    	  566.57392    
  34.000000    	  35.000000    	  1508.6721    	  940.28682    
  35.000000    	  36.000000    	  1806.9246    	  607.45345    
  36.000000    	  37.000000    	  2201.7013    	  684.70332    
  37.000000    	  38.000000    	  2142.9143    	  915.97618    
  38.000000    	  39.000000    	  1334.0750    	  621.44761    
  39.000000    	  40.000000    	  1419.4386    	  571.71897    
  40.000000    	  41.000000    	  1175.4175    	  538.07885    
  41.000000    	  42.000000    	  1364.9808    	  688.90124    
  42.000000    	  43.000000    	  960.95371    	  581.96215    
  43.000000    	  44.000000    	  3292.3595    	  1658.1706    
  44.000000    	  45.000000    	  1330.3561    	  748.51029    
  45.000000    	  46.000000    	  1248.0013    	  543.04999    
  46.000000    	  47.000000    	  3042.9973    	  1582.5884    
  47.000000    	  48.000000    	  1832.1066    	  765.90697    
  48.000000    	  49.000000    	  4065.4574    	  2652.4608    
  49.000000    	  50.000000    	  1547.5221    	  537.06185    
  50.000000    	  51.000000    	  1226.0999    	  1015.3509    
  51.000000    	  52.000000    	  910.48556    	  209.32411    
  52.000000    	  53.000000    	  1719.1218    	  843.84313    
  53.000000    	  54.000000    	  1149.9903    	  328.25937    
  54.000000    	  55.000000    	  527.53955    	  122.36189    
  55.000000    	  56.000000    	  2553.6702    	  1364.3105    
  56.000000    	  57.000000    	  4365.6419    	  2423.7497    
  57.000000    	  58.000000    	  1987.1611    	  1104.5347    
  58.000000    	  59.000000    	  1234.0291    	  660.22099    
  59.000000    	  60.000000    	  1683.7409    	  1350.9709    
  60.000000    	  61.000000    	  925.26748    	  395.20294    
  61.000000    	  62.000000    	  5308.7013    	  5097.0364    
  62.000000    	  63.000000    	  4495.7250    	  4362.0420    
  63.000000    	  64.000000    	  1372.7825    	  615.76991    
  64.000000    	  65.000000    	  266.06764    	  118.51932    
  65.000000    	  66.000000    	  1096.7149    	  812.44036    
  66.000000    	  67.000000    	  432.00447    	  280.65585    
  67.000000    	  68.000000    	  743.81395    	  357.11676    
  68.000000    	  69.000000    	  759.41286    	  338.27913    
  69.000000    	  70.000000    	  3981.0425    	  2588.9069    
  70.000000    	  71.000000    	  3342.9227    	  3046.4330    
  71.000000    	  72.000000    	  3764.5743    	  2457.6708    
  72.000000    	  73.000000    	  3436.0521    	  3083.3326    
  73.000000    	  74.000000    	  4252.9180    	  3898.2228    
  74.000000    	  75.000000    	  2656.8433    	  2492.2715    
  75.000000    	  76.000000    	  250.09830    	  47.512722    
  76.000000    	  77.000000    	  406.22594    	  187.65712    
  77.000000    	  78.000000    	  885.44253    	  635.78830    
  78.000000    	  79.000000    	  295.37272    	  50.890527    
  79.000000    	  80.000000    	 -37.842790    	  239.75989    
  80.000000    	  81.000000    	  211.26599    	  40.069343    
  81.000000    	  82.000000    	  185.84675    	  35.706490    
  82.000000    	  83.000000    	  234.67968    	  36.874221    
  83.000000    	  84.000000    	  203.49295    	  33.426177    
  84.000000    	  85.000000    	  214.94732    	  34.701994    
  85.000000    	  86.000000    	  99.476839    	  31.515254    
  86.000000    	  87.000000    	  142.54003    	  36.120849    
  87.000000    	  88.000000    	  154.94490    	  34.769399    
  88.000000    	  89.000000    	  174.03765    	  31.287662    
  89.000000    	  90.000000    	  86.413172    	  30.676310    
  90.000000    	  91.000000    	  196.17252    	  31.333304    
  91.000000    	  92.000000    	  153.96532    	  30.224590    
  92.000000    	  93.000000    	  130.31578    	  25.289461    
  93.000000    	  94.000000    	  140.99670    	  25.580323    
  94.000000    	  95.000000    	  112.74774    	  23.488568    
  95.000000    	  96.000000    	  112.06856    	  25.160287    
  96.000000    	  97.000000    	  95.883663    	  21.302799    
  97.000000    	  98.000000    	  84.184759    	  19.972407    
  98.000000    	  99.000000    	  123.16493    	  21.290912    
  99.000000    	  100.00000    	  61.848880    	  18.482743    
