# pt34_24   
# underflow	  0.0000000    	  0.0000000    
# overflow	  6127.0835    	  136.61342    
# sum	  434488.61    	  18450.559    
# xmin	xmax	cross	numerror
  0.0000000    	  1.0000000    	  3804.3517    	  1036.2289    
  1.0000000    	  2.0000000    	  11663.672    	  3612.7853    
  2.0000000    	  3.0000000    	  16423.945    	  3158.6273    
  3.0000000    	  4.0000000    	  22095.004    	  3123.5104    
  4.0000000    	  5.0000000    	  17105.804    	  2804.6220    
  5.0000000    	  6.0000000    	  17329.692    	  2689.2532    
  6.0000000    	  7.0000000    	  17004.414    	  2662.5431    
  7.0000000    	  8.0000000    	  12523.683    	  2402.7232    
  8.0000000    	  9.0000000    	  13608.845    	  2314.8761    
  9.0000000    	  10.000000    	  12137.167    	  2294.5878    
  10.000000    	  11.000000    	  12134.504    	  2265.7874    
  11.000000    	  12.000000    	  10467.471    	  2074.3895    
  12.000000    	  13.000000    	  7918.2959    	  1826.7094    
  13.000000    	  14.000000    	  5843.4451    	  1598.7928    
  14.000000    	  15.000000    	  7338.5045    	  1729.9063    
  15.000000    	  16.000000    	  9356.2634    	  1912.9371    
  16.000000    	  17.000000    	  7426.1657    	  1734.1697    
  17.000000    	  18.000000    	  6665.1444    	  1699.0325    
  18.000000    	  19.000000    	  5079.9231    	  1488.6929    
  19.000000    	  20.000000    	  6123.4557    	  1471.2432    
  20.000000    	  21.000000    	  4803.3806    	  1452.5667    
  21.000000    	  22.000000    	  5089.8358    	  1531.0480    
  22.000000    	  23.000000    	  6243.9324    	  1586.3071    
  23.000000    	  24.000000    	  3749.3122    	  1259.6359    
  24.000000    	  25.000000    	  4835.2814    	  1411.3694    
  25.000000    	  26.000000    	  4254.1352    	  1260.0588    
  26.000000    	  27.000000    	  4986.4487    	  1352.0547    
  27.000000    	  28.000000    	  3811.8342    	  1255.8548    
  28.000000    	  29.000000    	  4373.5134    	  1328.8252    
  29.000000    	  30.000000    	  3796.1864    	  1424.9407    
  30.000000    	  31.000000    	  3346.1120    	  1103.1377    
  31.000000    	  32.000000    	  2752.2168    	  935.73044    
  32.000000    	  33.000000    	  4111.1344    	  1430.4662    
  33.000000    	  34.000000    	  3823.5478    	  1583.8077    
  34.000000    	  35.000000    	  3665.5652    	  1404.3475    
  35.000000    	  36.000000    	  4048.3860    	  1281.9860    
  36.000000    	  37.000000    	  3591.0394    	  1361.8996    
  37.000000    	  38.000000    	  3495.4008    	  1339.6149    
  38.000000    	  39.000000    	  3749.1114    	  1386.9127    
  39.000000    	  40.000000    	  4382.3924    	  1440.2350    
  40.000000    	  41.000000    	  3144.1292    	  1302.2609    
  41.000000    	  42.000000    	  3251.1444    	  1304.7590    
  42.000000    	  43.000000    	  3210.7551    	  1815.8902    
  43.000000    	  44.000000    	  2990.0810    	  1366.5429    
  44.000000    	  45.000000    	  4179.8906    	  1565.8881    
  45.000000    	  46.000000    	  3626.2072    	  1260.8866    
  46.000000    	  47.000000    	  3734.3794    	  2105.1689    
  47.000000    	  48.000000    	  3543.4149    	  2223.0125    
  48.000000    	  49.000000    	  5644.6477    	  2573.5665    
  49.000000    	  50.000000    	  4174.4925    	  2901.3930    
  50.000000    	  51.000000    	  3589.1381    	  1504.3864    
  51.000000    	  52.000000    	  3598.3582    	  2082.8350    
  52.000000    	  53.000000    	  3901.3321    	  2682.2375    
  53.000000    	  54.000000    	  3482.1966    	  2480.2605    
  54.000000    	  55.000000    	  2882.2819    	  1581.6751    
  55.000000    	  56.000000    	  3174.3117    	  1807.6485    
  56.000000    	  57.000000    	  3038.4036    	  1885.4811    
  57.000000    	  58.000000    	  3729.6475    	  2126.0308    
  58.000000    	  59.000000    	  137.11460    	  240.67669    
  59.000000    	  60.000000    	  3311.4195    	  2368.5923    
  60.000000    	  61.000000    	  2870.5597    	  1938.9287    
  61.000000    	  62.000000    	  4736.0839    	  4154.6257    
  62.000000    	  63.000000    	  3661.5826    	  1884.6180    
  63.000000    	  64.000000    	  2739.3846    	  2804.0775    
  64.000000    	  65.000000    	  3286.9259    	  1905.7996    
  65.000000    	  66.000000    	  279.13037    	  189.56294    
  66.000000    	  67.000000    	  2934.5940    	  1749.9387    
  67.000000    	  68.000000    	  3084.1634    	  2169.5022    
  68.000000    	  69.000000    	 -7.9259865    	  236.21863    
  69.000000    	  70.000000    	  4863.2569    	  3391.7142    
  70.000000    	  71.000000    	  101.85189    	  202.41895    
  71.000000    	  72.000000    	  5831.4275    	  5896.3742    
  72.000000    	  73.000000    	  4259.0669    	  3203.2187    
  73.000000    	  74.000000    	  2435.4229    	  2481.6988    
  74.000000    	  75.000000    	  24.945465    	  114.96151    
  75.000000    	  76.000000    	  189.90902    	  139.66263    
  76.000000    	  77.000000    	  2714.3409    	  1401.8360    
  77.000000    	  78.000000    	  2486.8748    	  2331.4739    
  78.000000    	  79.000000    	  2079.5494    	  2019.7086    
  79.000000    	  80.000000    	  2004.1722    	  1944.1210    
  80.000000    	  81.000000    	  316.70406    	  42.264743    
  81.000000    	  82.000000    	  241.29553    	  44.079063    
  82.000000    	  83.000000    	  316.69596    	  43.836047    
  83.000000    	  84.000000    	  276.78161    	  42.261262    
  84.000000    	  85.000000    	  308.65635    	  39.751717    
  85.000000    	  86.000000    	  234.90646    	  41.544069    
  86.000000    	  87.000000    	  202.20915    	  37.317513    
  87.000000    	  88.000000    	  224.96555    	  36.379212    
  88.000000    	  89.000000    	  247.40515    	  38.102984    
  89.000000    	  90.000000    	  200.55111    	  33.423930    
  90.000000    	  91.000000    	  229.12421    	  29.554655    
  91.000000    	  92.000000    	  212.60738    	  32.734896    
  92.000000    	  93.000000    	  245.38478    	  31.881748    
  93.000000    	  94.000000    	  152.66310    	  31.502819    
  94.000000    	  95.000000    	  200.29121    	  31.527348    
  95.000000    	  96.000000    	  147.68522    	  27.805241    
  96.000000    	  97.000000    	  157.68659    	  29.323967    
  97.000000    	  98.000000    	  195.73588    	  28.369949    
  98.000000    	  99.000000    	  193.86889    	  26.072214    
  99.000000    	  100.00000    	  179.12998    	  27.830349    
