# pt34_5    
# underflow	  0.0000000    	  0.0000000    
# overflow	  6.2578362    	  2.2185724    
# sum	  79267.800    	  1710.3601    
# xmin	xmax	cross	numerror
  0.0000000    	  2.0000000    	  3997.4906    	  577.45728    
  2.0000000    	  3.0000000    	  4026.2305    	  458.14372    
  3.0000000    	  4.0000000    	  4616.4370    	  433.48148    
  4.0000000    	  5.0000000    	  4436.9668    	  429.44194    
  5.0000000    	  6.0000000    	  4744.1249    	  387.58979    
  6.0000000    	  7.0000000    	  4329.5975    	  386.53672    
  7.0000000    	  8.0000000    	  4228.3375    	  369.84794    
  8.0000000    	  9.0000000    	  3548.7692    	  331.70825    
  9.0000000    	  10.000000    	  3537.4444    	  333.79895    
  10.000000    	  12.000000    	  6321.4502    	  422.68025    
  12.000000    	  14.000000    	  5439.5921    	  393.04474    
  14.000000    	  16.000000    	  4576.9032    	  358.71472    
  16.000000    	  18.000000    	  4066.0338    	  347.87892    
  18.000000    	  20.000000    	  3543.3127    	  327.22871    
  20.000000    	  23.000000    	  4299.7884    	  364.62829    
  23.000000    	  27.000000    	  4257.4256    	  368.96173    
  27.000000    	  32.000000    	  3665.5096    	  343.32764    
  32.000000    	  40.000000    	  3320.8184    	  374.25864    
  40.000000    	  55.000000    	  1579.3717    	  293.25666    
  55.000000    	  100.00000    	  725.93804    	  220.96282    
