# pt34_11   
# underflow	  0.0000000    	  0.0000000    
# overflow	-0.65361696E-02	 0.48546732E-02
# sum	  11608.088    	  1438.0181    
# xmin	xmax	cross	numerror
  0.0000000    	  2.0000000    	  346.74882    	  329.49641    
  2.0000000    	  3.0000000    	  545.69520    	  276.55339    
  3.0000000    	  4.0000000    	 -119.62989    	  211.62303    
  4.0000000    	  5.0000000    	  767.18595    	  278.72656    
  5.0000000    	  6.0000000    	  396.44080    	  192.57717    
  6.0000000    	  7.0000000    	  458.56526    	  124.75603    
  7.0000000    	  8.0000000    	  679.36425    	  214.42511    
  8.0000000    	  9.0000000    	  227.08383    	  143.19435    
  9.0000000    	  10.000000    	  782.95715    	  224.59418    
  10.000000    	  12.000000    	  666.41309    	  237.67857    
  12.000000    	  14.000000    	  353.80293    	  111.01905    
  14.000000    	  16.000000    	  1136.7386    	  252.86717    
  16.000000    	  18.000000    	  499.28997    	  212.20010    
  18.000000    	  20.000000    	  578.07779    	  199.82839    
  20.000000    	  23.000000    	  790.70756    	  213.58935    
  23.000000    	  27.000000    	  887.48445    	  236.41563    
  27.000000    	  32.000000    	  727.16260    	  261.45476    
  32.000000    	  40.000000    	  491.56390    	  132.87457    
  40.000000    	  55.000000    	  1395.2824    	  1085.6076    
  55.000000    	  100.00000    	 -2.8402202    	  83.718749    
