# pt34_10   
# underflow	  0.0000000    	  0.0000000    
# overflow	 0.20037026E-01	 0.10661971    
# sum	  39367.413    	  1381.2581    
# xmin	xmax	cross	numerror
  0.0000000    	  2.0000000    	  2179.6303    	  503.07384    
  2.0000000    	  3.0000000    	  2437.1382    	  393.61403    
  3.0000000    	  4.0000000    	  1966.8783    	  329.47021    
  4.0000000    	  5.0000000    	  2099.2465    	  303.71231    
  5.0000000    	  6.0000000    	  2399.1665    	  298.11119    
  6.0000000    	  7.0000000    	  1728.4838    	  243.26483    
  7.0000000    	  8.0000000    	  2145.9520    	  293.13090    
  8.0000000    	  9.0000000    	  1969.3645    	  287.88072    
  9.0000000    	  10.000000    	  1567.9374    	  238.04827    
  10.000000    	  12.000000    	  3570.1168    	  372.02380    
  12.000000    	  14.000000    	  2957.4990    	  331.37265    
  14.000000    	  16.000000    	  2177.8989    	  296.70532    
  16.000000    	  18.000000    	  2179.2362    	  287.37374    
  18.000000    	  20.000000    	  1446.7229    	  250.02436    
  20.000000    	  23.000000    	  2249.3626    	  276.67252    
  23.000000    	  27.000000    	  1842.0043    	  273.53566    
  27.000000    	  32.000000    	  2202.4557    	  298.39587    
  32.000000    	  40.000000    	  1062.3583    	  229.46148    
  40.000000    	  55.000000    	  417.45892    	  144.83556    
  55.000000    	  100.00000    	  768.48173    	  360.79332    
