# pt34_3    
# underflow	  0.0000000    	  0.0000000    
# overflow	  0.0000000    	  0.0000000    
# sum	  160.55082    	  42.081682    
# xmin	xmax	cross	numerror
 0.10000000    	  1.0000000    	  39.255110    	  39.255110    
  1.0000000    	  2.0000000    	  22.261040    	  2.1141380    
  2.0000000    	  3.0000000    	  12.043527    	  2.9764809    
  3.0000000    	  4.0000000    	  6.6347975    	 0.80233131    
  4.0000000    	  5.0000000    	  6.5103641    	  1.2583178    
  5.0000000    	  6.0000000    	  3.9424123    	 0.44023725    
  6.0000000    	  7.0000000    	  5.0443504    	 0.29830724    
  7.0000000    	  8.0000000    	  4.3088994    	 0.85610628    
  8.0000000    	  9.0000000    	  4.5941740    	 0.14640873    
  9.0000000    	  10.000000    	  3.1296765    	 0.17031202    
  10.000000    	  11.000000    	  3.8656930    	 0.49461455    
  11.000000    	  12.000000    	  1.6179501    	 0.13363260    
  12.000000    	  13.000000    	  10.709455    	  8.5197478    
  13.000000    	  14.000000    	  2.0160024    	 0.12192690    
  14.000000    	  15.000000    	  1.8494008    	 0.20579797    
  15.000000    	  16.000000    	  4.1149303    	  2.7567392    
  16.000000    	  17.000000    	  1.1688453    	 0.38771136E-01
  17.000000    	  18.000000    	  5.5877844    	  4.6960235    
  18.000000    	  19.000000    	  10.800788    	  9.1241709    
  19.000000    	  20.000000    	  1.2003981    	 0.44281310    
  20.000000    	  21.000000    	 0.66360260    	 0.53714935E-01
  21.000000    	  22.000000    	 0.44125624    	 0.21610316E-01
  22.000000    	  23.000000    	 0.40498617    	 0.36176407E-01
  23.000000    	  24.000000    	  4.4295944    	  2.9612615    
  24.000000    	  25.000000    	 0.28547257    	 0.22532390E-01
  25.000000    	  26.000000    	 0.23384961    	 0.12791377E-01
  26.000000    	  27.000000    	  4.1502911    	  3.9535878    
  27.000000    	  28.000000    	 0.93487779E-01	 0.86651965E-01
  28.000000    	  29.000000    	 0.25653752    	 0.85469717E-01
  29.000000    	  30.000000    	 0.28295643    	 0.15455699    
  30.000000    	  31.000000    	 0.58196011    	 0.47626896    
  31.000000    	  32.000000    	 0.86105203E-01	 0.54710995E-02
  32.000000    	  33.000000    	 0.70487985E-01	 0.46506843E-02
  33.000000    	  34.000000    	 0.77452462E-01	 0.35476308E-01
  34.000000    	  35.000000    	 0.49965886E-01	 0.39102870E-02
  35.000000    	  36.000000    	-0.79026126E-01	 0.12511802    
  36.000000    	  37.000000    	 0.26705092E-01	 0.21217948E-02
  37.000000    	  38.000000    	-0.34193077E-01	 0.51885912E-01
  38.000000    	  39.000000    	 0.25053311E-01	 0.19189736E-02
  39.000000    	  40.000000    	 0.18117199E-01	 0.16033556E-02
  40.000000    	  41.000000    	 0.17498433E-01	 0.18777631E-02
  41.000000    	  42.000000    	 0.51459883E-02	 0.94997495E-03
  42.000000    	  43.000000    	 0.48578468E-02	 0.94403180E-03
  43.000000    	  44.000000    	-0.19312471    	 0.19974730    
  44.000000    	  45.000000    	-0.71910456    	 0.72810240    
  45.000000    	  46.000000    	 0.34284804E-02	 0.67668754E-03
  46.000000    	  47.000000    	 0.20452392E-02	 0.35820858E-03
  47.000000    	  48.000000    	 0.21405430E-02	 0.36810666E-03
  48.000000    	  49.000000    	 0.25350549E-02	 0.68313217E-03
  49.000000    	  50.000000    	 0.14986601E-02	 0.22508315E-03
  50.000000    	  51.000000    	 0.34580810E-03	 0.98373424E-04
  51.000000    	  52.000000    	 0.66740080E-02	 0.17436549E-02
  52.000000    	  53.000000    	 0.21474327E-02	 0.94666201E-03
  53.000000    	  54.000000    	 0.67637703E-04	 0.57883484E-04
  54.000000    	  55.000000    	-0.14224424E-03	 0.20000706E-03
  55.000000    	  56.000000    	 0.17687255E-02	 0.71457347E-03
  56.000000    	  57.000000    	 0.23285500E-05	 0.29452489E-04
  57.000000    	  58.000000    	 -1.4175644    	  1.4175691    
  58.000000    	  59.000000    	 0.82902609E-04	 0.71919629E-04
  59.000000    	  60.000000    	-0.25157412E-04	 0.12281116E-03
  60.000000    	  61.000000    	-0.33204961E-04	 0.33344128E-04
  61.000000    	  62.000000    	 0.10461910E-03	 0.80084171E-04
  62.000000    	  63.000000    	-0.40487884E-04	 0.27354996E-04
  63.000000    	  64.000000    	 0.35926409E-03	 0.31359032E-03
  64.000000    	  65.000000    	-0.14063541E-02	 0.10424450E-02
  65.000000    	  66.000000    	-0.43049441E-03	 0.43755318E-03
  66.000000    	  67.000000    	-0.14949297E-01	 0.14948988E-01
  67.000000    	  68.000000    	 0.73729721E-03	 0.68169442E-03
  68.000000    	  69.000000    	 0.31249315E-06	 0.36127020E-06
  69.000000    	  70.000000    	 0.80939560E-01	 0.63866832E-01
  70.000000    	  71.000000    	-0.85285334E-06	 0.70272621E-06
  71.000000    	  72.000000    	 0.32306468E-05	 0.13883767E-05
  72.000000    	  73.000000    	 0.90430463E-02	 0.90430137E-02
  73.000000    	  74.000000    	-0.39947546E-02	 0.39945588E-02
  74.000000    	  75.000000    	 0.38414313E-01	 0.38414260E-01
  75.000000    	  76.000000    	 0.27818968E-02	 0.27363766E-02
  76.000000    	  77.000000    	 0.20082273E-06	 0.23012636E-06
  77.000000    	  78.000000    	 0.23751135E-06	 0.20044235E-06
  78.000000    	  79.000000    	-0.12452205E-02	 0.12453056E-02
  79.000000    	  80.000000    	-0.13832105E-07	 0.87210909E-07
  80.000000    	  81.000000    	 0.30224750E-07	 0.53151409E-06
  81.000000    	  82.000000    	 0.38900489E-07	 0.11828816E-06
  82.000000    	  83.000000    	 0.59755571E-07	 0.44607507E-07
  83.000000    	  84.000000    	-0.48482001E-07	 0.39469553E-07
  84.000000    	  85.000000    	 0.11996308E-06	 0.96262733E-07
  85.000000    	  86.000000    	-0.25869834E-06	 0.35018777E-06
  86.000000    	  87.000000    	 0.66088093E-07	 0.66104151E-07
  87.000000    	  88.000000    	 0.76375007E-06	 0.79807347E-06
  88.000000    	  89.000000    	 0.15680505E-06	 0.11096002E-06
  89.000000    	  90.000000    	-0.12938631E-06	 0.12938377E-06
  90.000000    	  91.000000    	 0.15024384E-11	 0.13642524E-11
  91.000000    	  92.000000    	 0.10412854E-11	 0.11620882E-11
  92.000000    	  93.000000    	-0.30528180E-12	 0.24709911E-12
  93.000000    	  94.000000    	-0.10976044E-09	 0.10976044E-09
  94.000000    	  95.000000    	  0.0000000    	  0.0000000    
  95.000000    	  96.000000    	  0.0000000    	  0.0000000    
  96.000000    	  97.000000    	  0.0000000    	  0.0000000    
  97.000000    	  98.000000    	  0.0000000    	  0.0000000    
  98.000000    	  99.000000    	  0.0000000    	  0.0000000    
  99.000000    	  100.00000    	  0.0000000    	  0.0000000    
