# pt34_9    
# underflow	  0.0000000    	  0.0000000    
# overflow	  0.0000000    	  0.0000000    
# sum	  141645.97    	  3281.7286    
# xmin	xmax	cross	numerror
  0.0000000    	  1.0000000    	  1045.1137    	  204.92941    
  1.0000000    	  2.0000000    	  4379.0270    	  451.89249    
  2.0000000    	  3.0000000    	  5980.0746    	  522.20186    
  3.0000000    	  4.0000000    	  6391.3469    	  541.14957    
  4.0000000    	  5.0000000    	  6818.1066    	  565.17921    
  5.0000000    	  6.0000000    	  6658.8136    	  557.55121    
  6.0000000    	  7.0000000    	  6037.4369    	  532.47895    
  7.0000000    	  8.0000000    	  6217.1263    	  548.11438    
  8.0000000    	  9.0000000    	  5134.0726    	  495.62496    
  9.0000000    	  10.000000    	  4735.0042    	  478.07492    
  10.000000    	  11.000000    	  4591.4218    	  473.68637    
  11.000000    	  12.000000    	  4098.5715    	  444.84241    
  12.000000    	  13.000000    	  3340.4244    	  401.25532    
  13.000000    	  14.000000    	  3807.6880    	  438.15092    
  14.000000    	  15.000000    	  3169.2101    	  395.91705    
  15.000000    	  16.000000    	  3002.9032    	  382.86931    
  16.000000    	  17.000000    	  3015.9983    	  387.12071    
  17.000000    	  18.000000    	  2302.8461    	  333.88282    
  18.000000    	  19.000000    	  2618.1850    	  353.23489    
  19.000000    	  20.000000    	  2341.3620    	  340.37293    
  20.000000    	  21.000000    	  1508.6053    	  271.32645    
  21.000000    	  22.000000    	  1166.4050    	  236.72802    
  22.000000    	  23.000000    	  1149.1066    	  240.50830    
  23.000000    	  24.000000    	  1719.4114    	  292.28861    
  24.000000    	  25.000000    	  1081.0476    	  244.92408    
  25.000000    	  26.000000    	  1595.8906    	  316.01573    
  26.000000    	  27.000000    	  1345.7804    	  260.60841    
  27.000000    	  28.000000    	  1236.4775    	  248.94584    
  28.000000    	  29.000000    	  1207.7845    	  260.57429    
  29.000000    	  30.000000    	  1078.5022    	  255.99181    
  30.000000    	  31.000000    	  1388.6791    	  281.57886    
  31.000000    	  32.000000    	  1163.2388    	  255.93190    
  32.000000    	  33.000000    	  1375.3448    	  296.22678    
  33.000000    	  34.000000    	  839.10550    	  224.38041    
  34.000000    	  35.000000    	  995.10640    	  267.15389    
  35.000000    	  36.000000    	  1046.8324    	  268.55913    
  36.000000    	  37.000000    	  825.30537    	  251.72759    
  37.000000    	  38.000000    	  1850.7371    	  436.77999    
  38.000000    	  39.000000    	  1007.4454    	  242.48992    
  39.000000    	  40.000000    	  778.03887    	  237.36793    
  40.000000    	  41.000000    	  819.07801    	  265.02238    
  41.000000    	  42.000000    	  1672.6313    	  531.40490    
  42.000000    	  43.000000    	  1206.9564    	  346.16822    
  43.000000    	  44.000000    	  1010.4166    	  285.61877    
  44.000000    	  45.000000    	  551.29538    	  218.95936    
  45.000000    	  46.000000    	  1257.2880    	  389.34350    
  46.000000    	  47.000000    	  1512.0916    	  502.49776    
  47.000000    	  48.000000    	  1011.7001    	  324.62891    
  48.000000    	  49.000000    	  1088.4462    	  367.17709    
  49.000000    	  50.000000    	  960.42986    	  314.89496    
  50.000000    	  51.000000    	  988.25888    	  353.85647    
  51.000000    	  52.000000    	  1776.7670    	  486.51949    
  52.000000    	  53.000000    	  868.57403    	  393.30253    
  53.000000    	  54.000000    	  605.82747    	  314.10042    
  54.000000    	  55.000000    	  827.20914    	  260.93355    
  55.000000    	  56.000000    	  697.03254    	  352.36547    
  56.000000    	  57.000000    	  788.25973    	  289.84036    
  57.000000    	  58.000000    	  600.25520    	  314.78668    
  58.000000    	  59.000000    	  556.91630    	  258.47236    
  59.000000    	  60.000000    	  738.56111    	  290.61019    
  60.000000    	  61.000000    	  536.54277    	  309.94855    
  61.000000    	  62.000000    	  664.87495    	  335.78010    
  62.000000    	  63.000000    	  647.44629    	  287.65119    
  63.000000    	  64.000000    	  558.85784    	  335.85166    
  64.000000    	  65.000000    	  780.16309    	  339.86879    
  65.000000    	  66.000000    	  674.67468    	  311.62326    
  66.000000    	  67.000000    	  765.91100    	  363.21000    
  67.000000    	  68.000000    	  416.88202    	  297.31838    
  68.000000    	  69.000000    	  1712.8845    	  874.61252    
  69.000000    	  70.000000    	  620.63978    	  265.71523    
  70.000000    	  71.000000    	  605.53727    	  350.65639    
  71.000000    	  72.000000    	  563.96088    	  398.79187    
  72.000000    	  73.000000    	  523.73870    	  523.73870    
  73.000000    	  74.000000    	  551.48801    	  318.56171    
