# pt34_26   
# underflow	  12.853903    	  12.853903    
# overflow	  0.0000000    	  0.0000000    
# sum	  77288.401    	  2429.5132    
# xmin	xmax	cross	numerror
 0.10000000    	  1.0000000    	  618.12450    	  141.08726    
  1.0000000    	  2.0000000    	  1418.9360    	  221.02261    
  2.0000000    	  3.0000000    	  2812.2923    	  314.38608    
  3.0000000    	  4.0000000    	  3161.9050    	  335.40424    
  4.0000000    	  5.0000000    	  3476.4681    	  352.65603    
  5.0000000    	  6.0000000    	  3275.4360    	  343.58706    
  6.0000000    	  7.0000000    	  2922.1192    	  328.11121    
  7.0000000    	  8.0000000    	  3081.7802    	  336.46662    
  8.0000000    	  9.0000000    	  2626.9621    	  314.04191    
  9.0000000    	  10.000000    	  2548.8856    	  308.69075    
  10.000000    	  11.000000    	  1854.3350    	  267.69498    
  11.000000    	  12.000000    	  2061.4057    	  281.06647    
  12.000000    	  13.000000    	  2136.8939    	  287.69280    
  13.000000    	  14.000000    	  1180.7541    	  212.99075    
  14.000000    	  15.000000    	  1522.8070    	  242.17869    
  15.000000    	  16.000000    	  1449.3224    	  238.88293    
  16.000000    	  17.000000    	  1455.9446    	  238.61034    
  17.000000    	  18.000000    	  1177.3187    	  215.30911    
  18.000000    	  19.000000    	  1114.9487    	  209.09771    
  19.000000    	  20.000000    	  1258.8932    	  223.98080    
  20.000000    	  21.000000    	  860.56551    	  183.01125    
  21.000000    	  22.000000    	  996.04833    	  199.64203    
  22.000000    	  23.000000    	  794.06196    	  194.05444    
  23.000000    	  24.000000    	  908.99517    	  197.80533    
  24.000000    	  25.000000    	  967.18955    	  197.38699    
  25.000000    	  26.000000    	  712.59299    	  171.19226    
  26.000000    	  27.000000    	  762.65406    	  205.48950    
  27.000000    	  28.000000    	  763.73995    	  183.40123    
  28.000000    	  29.000000    	  660.20174    	  163.03327    
  29.000000    	  30.000000    	  826.70464    	  200.29652    
  30.000000    	  31.000000    	  606.50671    	  176.20565    
  31.000000    	  32.000000    	  685.98331    	  177.41098    
  32.000000    	  33.000000    	  589.12955    	  161.57488    
  33.000000    	  34.000000    	  553.82925    	  171.69748    
  34.000000    	  35.000000    	  557.23481    	  147.21340    
  35.000000    	  36.000000    	  639.21957    	  167.39685    
  36.000000    	  37.000000    	  627.24461    	  193.43203    
  37.000000    	  38.000000    	  509.24439    	  150.01277    
  38.000000    	  39.000000    	  616.22925    	  193.78344    
  39.000000    	  40.000000    	  554.12920    	  168.24490    
  40.000000    	  41.000000    	  599.98304    	  240.42074    
  41.000000    	  42.000000    	  602.39436    	  186.46584    
  42.000000    	  43.000000    	  480.74669    	  169.43746    
  43.000000    	  44.000000    	  914.38522    	  278.80690    
  44.000000    	  45.000000    	  458.86522    	  171.64608    
  45.000000    	  46.000000    	  508.38712    	  188.99055    
  46.000000    	  47.000000    	  556.96204    	  195.06870    
