# pt34_36   
# underflow	  106.11891    	  106.11891    
# overflow	  121.67046    	 0.60877803    
# sum	  35824.550    	  1300.8539    
# xmin	xmax	cross	numerror
 0.10000000    	  1.0000000    	  542.60397    	  172.25183    
  1.0000000    	  2.0000000    	  1484.2653    	  255.97174    
  2.0000000    	  3.0000000    	  2090.3580    	  294.92025    
  3.0000000    	  4.0000000    	  2072.4152    	  277.33478    
  4.0000000    	  5.0000000    	  1746.7222    	  253.82494    
  5.0000000    	  6.0000000    	  1980.4696    	  269.98297    
  6.0000000    	  7.0000000    	  1656.5752    	  247.05000    
  7.0000000    	  8.0000000    	  1425.4078    	  222.64298    
  8.0000000    	  9.0000000    	  1269.1161    	  211.49593    
  9.0000000    	  10.000000    	  1419.1379    	  220.32154    
  10.000000    	  11.000000    	  1273.5523    	  210.32009    
  11.000000    	  12.000000    	  955.74445    	  180.03370    
  12.000000    	  13.000000    	  858.41290    	  173.98594    
  13.000000    	  14.000000    	  855.22958    	  171.77020    
  14.000000    	  15.000000    	  676.41538    	  162.88026    
  15.000000    	  16.000000    	  799.54728    	  169.96678    
  16.000000    	  17.000000    	  558.50667    	  131.05968    
  17.000000    	  18.000000    	  525.11592    	  132.38396    
  18.000000    	  19.000000    	  610.60738    	  140.27471    
  19.000000    	  20.000000    	  546.96946    	  128.97862    
  20.000000    	  21.000000    	  491.13617    	  118.50600    
  21.000000    	  22.000000    	  553.04953    	  133.20650    
  22.000000    	  23.000000    	  469.01440    	  137.65169    
  23.000000    	  24.000000    	  349.94271    	  101.20146    
  24.000000    	  25.000000    	  505.75423    	  136.77414    
  25.000000    	  26.000000    	  308.10415    	  101.55690    
  26.000000    	  27.000000    	  377.35429    	  109.97188    
  27.000000    	  28.000000    	  314.03326    	  112.00507    
  28.000000    	  29.000000    	  376.82809    	  104.92870    
  29.000000    	  30.000000    	  387.75434    	  119.30722    
  30.000000    	  31.000000    	  349.85136    	  114.26368    
  31.000000    	  32.000000    	  446.70641    	  140.90293    
  32.000000    	  33.000000    	  374.27343    	  113.54279    
  33.000000    	  34.000000    	  212.09991    	  119.11069    
  34.000000    	  35.000000    	  293.33130    	  107.30720    
  35.000000    	  36.000000    	  433.52233    	  163.34042    
  36.000000    	  37.000000    	  379.42898    	  137.93585    
  37.000000    	  38.000000    	  373.13602    	  140.56075    
  38.000000    	  39.000000    	  304.87191    	  120.44896    
  39.000000    	  40.000000    	  331.05651    	  130.18721    
  40.000000    	  41.000000    	  291.76317    	  196.98666    
  41.000000    	  42.000000    	  156.48011    	  54.979267    
  42.000000    	  43.000000    	  348.00107    	  208.98403    
  43.000000    	  44.000000    	  295.45082    	  132.46375    
  44.000000    	  45.000000    	  261.56798    	  118.33266    
  45.000000    	  46.000000    	  226.94014    	  104.14874    
  46.000000    	  47.000000    	  270.19897    	  178.65016    
  47.000000    	  48.000000    	  342.74427    	  137.94647    
  48.000000    	  49.000000    	  376.97081    	  207.74568    
  49.000000    	  50.000000    	  181.18079    	  114.21629    
  50.000000    	  51.000000    	  98.338343    	  42.585271    
  51.000000    	  52.000000    	  198.30631    	  130.23419    
  52.000000    	  53.000000    	  272.29260    	  241.50633    
  53.000000    	  54.000000    	  206.05085    	  128.25739    
  54.000000    	  55.000000    	  12.813588    	  40.637100    
  55.000000    	  56.000000    	  192.95950    	  115.71569    
  56.000000    	  57.000000    	  140.31991    	  67.207526    
  57.000000    	  58.000000    	  225.15766    	  136.05011    
  58.000000    	  59.000000    	  150.83230    	  68.902353    
  59.000000    	  60.000000    	  127.12251    	  55.743119    
  60.000000    	  61.000000    	  173.97827    	  98.371332    
  61.000000    	  62.000000    	  116.94432    	  63.947517    
  62.000000    	  63.000000    	  31.991378    	 0.43824800    
  63.000000    	  64.000000    	  90.953295    	  46.079211    
  64.000000    	  65.000000    	  32.777678    	 0.55171611    
  65.000000    	  66.000000    	  28.959617    	  8.3973743    
  66.000000    	  67.000000    	  33.248304    	 0.65166758    
  67.000000    	  68.000000    	  22.241057    	  11.397366    
  68.000000    	  69.000000    	  46.239131    	  13.047779    
  69.000000    	  70.000000    	  33.514397    	 0.89235179    
  70.000000    	  71.000000    	 -141.41275    	  175.24136    
  71.000000    	  72.000000    	 -121.04602    	  153.79500    
  72.000000    	  73.000000    	  34.415339    	  1.1420047    
  73.000000    	  74.000000    	  34.293841    	  1.1977743    
  74.000000    	  75.000000    	  33.485537    	  1.2119074    
  75.000000    	  76.000000    	 -173.76591    	  105.15782    
  76.000000    	  77.000000    	  35.183757    	  1.4537872    
  77.000000    	  78.000000    	  34.805110    	  1.4465852    
  78.000000    	  79.000000    	  30.288129    	  1.4769373    
  79.000000    	  80.000000    	 -293.48923    	  230.88247    
  80.000000    	  81.000000    	  12.754247    	 0.29609431    
  81.000000    	  82.000000    	  12.452043    	 0.29553011    
  82.000000    	  83.000000    	  9.4449978    	 0.25490053    
  83.000000    	  84.000000    	  11.233981    	 0.27011699    
  84.000000    	  85.000000    	  9.5881961    	 0.24201643    
  85.000000    	  86.000000    	  10.081770    	 0.24638804    
  86.000000    	  87.000000    	  6.9665495    	 0.19736923    
  87.000000    	  88.000000    	  9.3159948    	 0.22711958    
  88.000000    	  89.000000    	  9.0545679    	 0.22155324    
  89.000000    	  90.000000    	  8.0503118    	 0.20087868    
  90.000000    	  91.000000    	  8.1577553    	 0.19917282    
  91.000000    	  92.000000    	  7.7933255    	 0.19198259    
  92.000000    	  93.000000    	  7.3796707    	 0.18196443    
  93.000000    	  94.000000    	  7.2088625    	 0.17722985    
  94.000000    	  95.000000    	  6.7298039    	 0.16789645    
  95.000000    	  96.000000    	  1.9710277    	 0.87471773E-01
  96.000000    	  97.000000    	  5.3013117    	 0.14233724    
  97.000000    	  98.000000    	  4.7859729    	 0.13138635    
  98.000000    	  99.000000    	  5.5550434    	 0.14018438    
  99.000000    	  100.00000    	  5.4162388    	 0.13645953    
