# pt34_31   
# underflow	  7.2014484    	  6.6100149    
# overflow	  0.0000000    	  0.0000000    
# sum	  50381.069    	  1986.6840    
# xmin	xmax	cross	numerror
 0.10000000    	  1.0000000    	  447.26195    	  126.55478    
  1.0000000    	  2.0000000    	  1356.9781    	  214.25144    
  2.0000000    	  3.0000000    	  2056.6640    	  264.39903    
  3.0000000    	  4.0000000    	  1973.7335    	  256.13583    
  4.0000000    	  5.0000000    	  2084.5292    	  262.95150    
  5.0000000    	  6.0000000    	  2048.9811    	  259.72872    
  6.0000000    	  7.0000000    	  1910.4008    	  251.78953    
  7.0000000    	  8.0000000    	  1930.6872    	  255.68402    
  8.0000000    	  9.0000000    	  1719.7240    	  238.92384    
  9.0000000    	  10.000000    	  1574.5374    	  230.77334    
  10.000000    	  11.000000    	  1468.5264    	  225.62756    
  11.000000    	  12.000000    	  1351.7504    	  213.52524    
  12.000000    	  13.000000    	  1152.2384    	  196.49314    
  13.000000    	  14.000000    	  1105.9259    	  193.62737    
  14.000000    	  15.000000    	  1063.0627    	  191.43681    
  15.000000    	  16.000000    	  908.10300    	  172.45081    
  16.000000    	  17.000000    	  1024.7209    	  186.24827    
  17.000000    	  18.000000    	  901.86080    	  184.88877    
  18.000000    	  19.000000    	  737.98150    	  158.24391    
  19.000000    	  20.000000    	  743.53956    	  155.85806    
  20.000000    	  21.000000    	  691.18019    	  150.56230    
  21.000000    	  22.000000    	  548.15132    	  134.68419    
  22.000000    	  23.000000    	  520.77510    	  131.32657    
  23.000000    	  24.000000    	  576.06077    	  143.14033    
  24.000000    	  25.000000    	  524.23300    	  138.86893    
  25.000000    	  26.000000    	  524.01257    	  139.93554    
  26.000000    	  27.000000    	  636.78568    	  163.45414    
  27.000000    	  28.000000    	  394.11822    	  116.83408    
  28.000000    	  29.000000    	  517.63075    	  145.63706    
  29.000000    	  30.000000    	  418.83958    	  140.38856    
  30.000000    	  31.000000    	  498.55274    	  130.29006    
  31.000000    	  32.000000    	  396.07793    	  120.60221    
  32.000000    	  33.000000    	  397.01790    	  116.46841    
  33.000000    	  34.000000    	  381.08215    	  123.48482    
  34.000000    	  35.000000    	  301.89810    	  102.75020    
  35.000000    	  36.000000    	  326.10030    	  134.23147    
  36.000000    	  37.000000    	  489.14823    	  147.49513    
  37.000000    	  38.000000    	  371.92326    	  175.91154    
  38.000000    	  39.000000    	  376.54094    	  133.03657    
  39.000000    	  40.000000    	  365.69306    	  133.16860    
  40.000000    	  41.000000    	  374.90905    	  135.04192    
  41.000000    	  42.000000    	  308.26805    	  105.40944    
  42.000000    	  43.000000    	  331.73325    	  148.47292    
  43.000000    	  44.000000    	  301.11467    	  123.39301    
  44.000000    	  45.000000    	  344.82412    	  131.41644    
  45.000000    	  46.000000    	  300.44549    	  134.53194    
  46.000000    	  47.000000    	  458.37857    	  176.60175    
  47.000000    	  48.000000    	  350.20398    	  202.57410    
  48.000000    	  49.000000    	  406.09971    	  189.91594    
  49.000000    	  50.000000    	  298.92478    	  150.66843    
  50.000000    	  51.000000    	  460.64702    	  221.91503    
  51.000000    	  52.000000    	  277.85109    	  196.51649    
  52.000000    	  53.000000    	  363.98579    	  210.79112    
  53.000000    	  54.000000    	  378.94983    	  176.88744    
