# pt34_27   
# underflow	  52.907824    	  52.907824    
# overflow	  0.0000000    	  0.0000000    
# sum	  79458.439    	  2524.4607    
# xmin	xmax	cross	numerror
 0.10000000    	  1.0000000    	  384.33670    	  99.312245    
  1.0000000    	  2.0000000    	  2053.1981    	  266.57474    
  2.0000000    	  3.0000000    	  2997.4068    	  321.91105    
  3.0000000    	  4.0000000    	  3545.2508    	  352.37118    
  4.0000000    	  5.0000000    	  3282.5067    	  343.45578    
  5.0000000    	  6.0000000    	  3292.8881    	  340.66001    
  6.0000000    	  7.0000000    	  3244.4032    	  341.48062    
  7.0000000    	  8.0000000    	  2848.2497    	  322.91338    
  8.0000000    	  9.0000000    	  2553.3297    	  308.42794    
  9.0000000    	  10.000000    	  2541.7015    	  308.96833    
  10.000000    	  11.000000    	  2344.3407    	  297.70186    
  11.000000    	  12.000000    	  2152.7682    	  283.12357    
  12.000000    	  13.000000    	  2120.0781    	  282.83014    
  13.000000    	  14.000000    	  1807.3726    	  265.09703    
  14.000000    	  15.000000    	  1818.7686    	  264.65908    
  15.000000    	  16.000000    	  1628.5872    	  251.32253    
  16.000000    	  17.000000    	  1504.7254    	  239.20249    
  17.000000    	  18.000000    	  1456.7549    	  236.25321    
  18.000000    	  19.000000    	  1229.7668    	  217.13768    
  19.000000    	  20.000000    	  1176.1495    	  213.71111    
  20.000000    	  21.000000    	  1179.7698    	  215.31080    
  21.000000    	  22.000000    	  1047.6941    	  208.46673    
  22.000000    	  23.000000    	  895.28104    	  187.38646    
  23.000000    	  24.000000    	  752.25178    	  171.39044    
  24.000000    	  25.000000    	  727.35558    	  168.59789    
  25.000000    	  26.000000    	  801.81613    	  179.16136    
  26.000000    	  27.000000    	  795.96624    	  189.88122    
  27.000000    	  28.000000    	  724.12337    	  178.52584    
  28.000000    	  29.000000    	  700.08074    	  166.57280    
  29.000000    	  30.000000    	  684.75031    	  165.08069    
  30.000000    	  31.000000    	  723.19365    	  171.10268    
  31.000000    	  32.000000    	  701.50472    	  216.35804    
  32.000000    	  33.000000    	  566.71396    	  156.98073    
  33.000000    	  34.000000    	  704.38595    	  193.46780    
  34.000000    	  35.000000    	  552.96036    	  147.27624    
  35.000000    	  36.000000    	  594.36245    	  177.91579    
  36.000000    	  37.000000    	  689.19722    	  186.98429    
  37.000000    	  38.000000    	  563.77890    	  237.84336    
  38.000000    	  39.000000    	  529.92275    	  171.91019    
  39.000000    	  40.000000    	  616.64512    	  200.74244    
  40.000000    	  41.000000    	  561.27618    	  157.42306    
  41.000000    	  42.000000    	  608.17000    	  204.31934    
  42.000000    	  43.000000    	  535.26457    	  209.65451    
  43.000000    	  44.000000    	  560.25636    	  196.03705    
  44.000000    	  45.000000    	  485.02924    	  185.74588    
  45.000000    	  46.000000    	  456.79224    	  160.52887    
  46.000000    	  47.000000    	  797.41588    	  254.47223    
  47.000000    	  48.000000    	  474.50583    	  181.34756    
  48.000000    	  49.000000    	  510.63575    	  245.63016    
  49.000000    	  50.000000    	  573.70536    	  205.57040    
  50.000000    	  51.000000    	  585.43239    	  247.40024    
  51.000000    	  52.000000    	  577.87558    	  240.03962    
  52.000000    	  53.000000    	  492.45770    	  202.37439    
  53.000000    	  54.000000    	  499.40838    	  178.50069    
  54.000000    	  55.000000    	  450.52392    	  227.89967    
  55.000000    	  56.000000    	  554.05548    	  281.46300    
  56.000000    	  57.000000    	  721.00349    	  445.01628    
  57.000000    	  58.000000    	  646.63267    	  253.34479    
  58.000000    	  59.000000    	  422.71658    	  192.27630    
  59.000000    	  60.000000    	  612.35423    	  433.50628    
  60.000000    	  61.000000    	  494.58004    	  251.53074    
  61.000000    	  62.000000    	  418.25557    	  190.05012    
