# pt34_9    
# underflow	  25.384611    	  25.384611    
# overflow	  0.0000000    	  0.0000000    
# sum	  46549.660    	  1680.5162    
# xmin	xmax	cross	numerror
 0.10000000    	  1.0000000    	  421.17937    	  144.35750    
  1.0000000    	  2.0000000    	  1489.0725    	  261.33918    
  2.0000000    	  3.0000000    	  2313.7732    	  318.35289    
  3.0000000    	  4.0000000    	  2587.2382    	  335.26245    
  4.0000000    	  5.0000000    	  2561.3590    	  328.83028    
  5.0000000    	  6.0000000    	  2243.0916    	  304.97172    
  6.0000000    	  7.0000000    	  1989.0728    	  289.19072    
  7.0000000    	  8.0000000    	  1773.2055    	  267.60440    
  8.0000000    	  9.0000000    	  1729.8805    	  263.89215    
  9.0000000    	  10.000000    	  1604.9587    	  252.59434    
  10.000000    	  11.000000    	  1285.9545    	  221.90100    
  11.000000    	  12.000000    	  1267.8851    	  232.87968    
  12.000000    	  13.000000    	  1260.1081    	  218.95656    
  13.000000    	  14.000000    	  971.83405    	  192.76688    
  14.000000    	  15.000000    	  853.53913    	  178.50311    
  15.000000    	  16.000000    	  812.88168    	  180.90869    
  16.000000    	  17.000000    	  683.12874    	  153.62141    
  17.000000    	  18.000000    	  719.14396    	  160.70601    
  18.000000    	  19.000000    	  757.61541    	  174.76315    
  19.000000    	  20.000000    	  567.63694    	  139.57648    
  20.000000    	  21.000000    	  604.78012    	  151.78566    
  21.000000    	  22.000000    	  495.60496    	  136.89922    
  22.000000    	  23.000000    	  707.84598    	  168.11052    
  23.000000    	  24.000000    	  629.98537    	  163.38711    
  24.000000    	  25.000000    	  567.51353    	  150.37187    
  25.000000    	  26.000000    	  448.89628    	  139.40876    
  26.000000    	  27.000000    	  543.76255    	  158.35086    
  27.000000    	  28.000000    	  451.34595    	  132.54473    
  28.000000    	  29.000000    	  375.72181    	  119.04218    
  29.000000    	  30.000000    	  468.78597    	  147.22690    
  30.000000    	  31.000000    	  366.82408    	  110.64991    
  31.000000    	  32.000000    	  478.04538    	  176.80531    
  32.000000    	  33.000000    	  360.58326    	  117.10980    
  33.000000    	  34.000000    	  457.56600    	  159.66427    
  34.000000    	  35.000000    	  267.43158    	  96.597094    
  35.000000    	  36.000000    	  443.54252    	  191.13076    
  36.000000    	  37.000000    	  336.18434    	  116.92045    
  37.000000    	  38.000000    	  501.53088    	  253.36271    
  38.000000    	  39.000000    	  273.94151    	  107.45853    
  39.000000    	  40.000000    	  333.19085    	  134.27208    
  40.000000    	  41.000000    	  400.92071    	  166.59312    
  41.000000    	  42.000000    	  226.58924    	  83.342019    
  42.000000    	  43.000000    	  370.23834    	  152.19705    
  43.000000    	  44.000000    	  386.15609    	  194.96319    
  44.000000    	  45.000000    	  421.59584    	  158.62788    
