# y34
# underflow	  3.7304346    	  2.7135266    
# overflow	-0.12968925E-01	 0.14668740E-01
# sum	  1316132.2    	  6606.6887    
# xmin	xmax	cross	numerror
 -5.0000000    	 -4.7500000    	  50.942049    	  11.717440    
 -4.7500000    	 -4.5000000    	  1145.6153    	  131.12581    
 -4.5000000    	 -4.2500000    	  4372.0154    	  454.47430    
 -4.2500000    	 -4.0000000    	  12527.229    	  725.67495    
 -4.0000000    	 -3.7500000    	  19826.173    	  834.93860    
 -3.7500000    	 -3.5000000    	  26534.352    	  947.12087    
 -3.5000000    	 -3.2500000    	  31452.929    	  1021.7298    
 -3.2500000    	 -3.0000000    	  36256.656    	  1100.9312    
 -3.0000000    	 -2.7500000    	  38251.843    	  1125.2722    
 -2.7500000    	 -2.5000000    	  39627.142    	  1142.2804    
 -2.5000000    	 -2.2500000    	  40693.438    	  1152.5500    
 -2.2500000    	 -2.0000000    	  41937.616    	  1167.7131    
 -2.0000000    	 -1.7500000    	  43185.343    	  1192.5810    
 -1.7500000    	 -1.5000000    	  44075.891    	  1192.7055    
 -1.5000000    	 -1.2500000    	  44543.230    	  1208.0644    
 -1.2500000    	 -1.0000000    	  45745.274    	  1223.1528    
 -1.0000000    	-0.75000000    	  46023.338    	  1224.0906    
-0.75000000    	-0.50000000    	  46773.761    	  1237.4268    
-0.50000000    	-0.25000000    	  47156.558    	  1242.9492    
-0.25000000    	  0.0000000    	  47656.443    	  1243.6858    
  0.0000000    	 0.25000000    	  47547.079    	  1242.1178    
 0.25000000    	 0.50000000    	  46852.063    	  1238.2065    
 0.50000000    	 0.75000000    	  47139.214    	  1244.6344    
 0.75000000    	  1.0000000    	  45933.025    	  1225.5218    
  1.0000000    	  1.2500000    	  45671.449    	  1221.6926    
  1.2500000    	  1.5000000    	  44407.728    	  1207.8723    
  1.5000000    	  1.7500000    	  44084.235    	  1202.1074    
  1.7500000    	  2.0000000    	  43016.420    	  1186.2599    
  2.0000000    	  2.2500000    	  42262.844    	  1176.6920    
  2.2500000    	  2.5000000    	  41152.780    	  1159.4576    
  2.5000000    	  2.7500000    	  39573.132    	  1149.0621    
  2.7500000    	  3.0000000    	  38235.796    	  1124.5058    
  3.0000000    	  3.2500000    	  35400.490    	  1083.6811    
  3.2500000    	  3.5000000    	  31993.228    	  1031.9441    
  3.5000000    	  3.7500000    	  26961.157    	  955.76023    
  3.7500000    	  4.0000000    	  19827.836    	  857.64999    
  4.0000000    	  4.2500000    	  11970.915    	  703.53969    
  4.2500000    	  4.5000000    	  5304.8502    	  472.67369    
  4.5000000    	  4.7500000    	  915.00091    	  108.38311    
  4.7500000    	  5.0000000    	  43.410042    	  8.5526083    
