# pt34_16   
# underflow	  0.0000000    	  0.0000000    
# overflow	  6123.4931    	  132.90538    
# sum	  477378.76    	  20613.084    
# xmin	xmax	cross	numerror
  0.0000000    	  1.0000000    	  4189.4965    	  1030.9613    
  1.0000000    	  2.0000000    	  7333.5311    	  3485.7395    
  2.0000000    	  3.0000000    	  17460.926    	  3009.5846    
  3.0000000    	  4.0000000    	  19414.393    	  2952.4595    
  4.0000000    	  5.0000000    	  18939.295    	  2875.6408    
  5.0000000    	  6.0000000    	  18202.961    	  2687.5471    
  6.0000000    	  7.0000000    	  15812.600    	  2625.3848    
  7.0000000    	  8.0000000    	  16471.838    	  2618.7226    
  8.0000000    	  9.0000000    	  15749.235    	  2424.1723    
  9.0000000    	  10.000000    	  13657.411    	  2295.0753    
  10.000000    	  11.000000    	  14127.994    	  2375.6836    
  11.000000    	  12.000000    	  10800.217    	  2177.9700    
  12.000000    	  13.000000    	  8630.9928    	  1884.2966    
  13.000000    	  14.000000    	  12087.680    	  2099.0121    
  14.000000    	  15.000000    	  7283.1445    	  1807.9273    
  15.000000    	  16.000000    	  7782.4511    	  1706.0773    
  16.000000    	  17.000000    	  9559.3403    	  1859.5790    
  17.000000    	  18.000000    	  5142.1909    	  1568.1252    
  18.000000    	  19.000000    	  5603.2917    	  1532.0972    
  19.000000    	  20.000000    	  9326.1646    	  1834.1027    
  20.000000    	  21.000000    	  5847.6817    	  1584.6459    
  21.000000    	  22.000000    	  5610.6960    	  1468.5128    
  22.000000    	  23.000000    	  5303.7842    	  1434.2979    
  23.000000    	  24.000000    	  4385.7181    	  1430.0533    
  24.000000    	  25.000000    	  3807.7322    	  1388.4084    
  25.000000    	  26.000000    	  3667.9384    	  1179.6916    
  26.000000    	  27.000000    	  4267.7810    	  1224.7420    
  27.000000    	  28.000000    	  3209.0651    	  1174.4146    
  28.000000    	  29.000000    	  3759.5028    	  1277.9207    
  29.000000    	  30.000000    	  4083.4164    	  1432.2565    
  30.000000    	  31.000000    	  3640.9995    	  1159.5245    
  31.000000    	  32.000000    	  3362.8537    	  1123.1497    
  32.000000    	  33.000000    	  4142.4920    	  1419.9328    
  33.000000    	  34.000000    	  4322.1840    	  1485.0988    
  34.000000    	  35.000000    	  3630.2292    	  1315.5755    
  35.000000    	  36.000000    	  4009.3115    	  1575.9950    
  36.000000    	  37.000000    	  3730.9316    	  1451.1111    
  37.000000    	  38.000000    	  3635.0764    	  1501.5445    
  38.000000    	  39.000000    	  3993.3460    	  1405.7047    
  39.000000    	  40.000000    	  4926.8926    	  1777.2188    
  40.000000    	  41.000000    	  3620.4989    	  1478.3824    
  41.000000    	  42.000000    	  4464.1844    	  1402.7854    
  42.000000    	  43.000000    	  2437.7427    	  1457.7596    
  43.000000    	  44.000000    	  5359.3686    	  2937.2022    
  44.000000    	  45.000000    	  4711.7175    	  2016.4556    
  45.000000    	  46.000000    	  3746.7685    	  1599.2547    
  46.000000    	  47.000000    	  3698.0113    	  2546.2105    
  47.000000    	  48.000000    	  4167.0315    	  2052.7466    
  48.000000    	  49.000000    	  4845.8321    	  2369.6366    
  49.000000    	  50.000000    	  3529.8076    	  1772.4002    
  50.000000    	  51.000000    	  3713.3102    	  2058.8257    
  51.000000    	  52.000000    	  4291.5637    	  1671.3686    
  52.000000    	  53.000000    	  7348.9743    	  3715.2865    
  53.000000    	  54.000000    	  4878.0730    	  2175.7173    
  54.000000    	  55.000000    	  3771.3530    	  3733.0141    
  55.000000    	  56.000000    	  3957.9199    	  2106.4284    
  56.000000    	  57.000000    	  5491.3585    	  2728.8458    
  57.000000    	  58.000000    	  4072.4673    	  2659.2952    
  58.000000    	  59.000000    	  3472.9211    	  2376.2599    
  59.000000    	  60.000000    	  5247.3391    	  2957.8913    
  60.000000    	  61.000000    	  2714.3688    	  2947.4185    
  61.000000    	  62.000000    	  3333.2050    	  1845.5468    
  62.000000    	  63.000000    	  4864.6029    	  4796.2421    
  63.000000    	  64.000000    	  4934.2515    	  3216.5006    
  64.000000    	  65.000000    	  2553.4067    	  2651.8045    
  65.000000    	  66.000000    	 -73.278434    	  268.78981    
  66.000000    	  67.000000    	  3073.4252    	  3238.9393    
  67.000000    	  68.000000    	  3577.8622    	  2675.9878    
  68.000000    	  69.000000    	  4045.3851    	  3043.2398    
  69.000000    	  70.000000    	  4063.3899    	  3965.3862    
  70.000000    	  71.000000    	  6275.2122    	  5605.7928    
  71.000000    	  72.000000    	  3804.1617    	  2463.6985    
  72.000000    	  73.000000    	  4169.1128    	  2416.2115    
  73.000000    	  74.000000    	 -67.883939    	  148.21094    
  74.000000    	  75.000000    	  3422.0956    	  3429.1560    
  75.000000    	  76.000000    	  2886.4384    	  2031.2874    
  76.000000    	  77.000000    	  3257.2614    	  2297.8129    
  77.000000    	  78.000000    	  122.89265    	  123.83226    
  78.000000    	  79.000000    	 -20.042021    	  115.61015    
  79.000000    	  80.000000    	  2296.7454    	  2137.3366    
  80.000000    	  81.000000    	  300.18211    	  46.961207    
  81.000000    	  82.000000    	  337.78484    	  48.334941    
  82.000000    	  83.000000    	  297.64996    	  46.654464    
  83.000000    	  84.000000    	  157.60117    	  39.374220    
  84.000000    	  85.000000    	  276.05431    	  36.351401    
  85.000000    	  86.000000    	  188.77539    	  37.915527    
  86.000000    	  87.000000    	  319.76365    	  35.863538    
  87.000000    	  88.000000    	  224.09646    	  35.889819    
  88.000000    	  89.000000    	  192.23524    	  34.479129    
  89.000000    	  90.000000    	  269.41643    	  35.942772    
  90.000000    	  91.000000    	  192.81173    	  39.605740    
  91.000000    	  92.000000    	  139.48943    	  33.330104    
  92.000000    	  93.000000    	  199.50717    	  30.714903    
  93.000000    	  94.000000    	  210.57015    	  30.425058    
  94.000000    	  95.000000    	  167.03187    	  30.870160    
  95.000000    	  96.000000    	  171.21594    	  28.899024    
  96.000000    	  97.000000    	  174.50423    	  25.805229    
  97.000000    	  98.000000    	  144.08322    	  26.815852    
  98.000000    	  99.000000    	  163.09312    	  27.420037    
  99.000000    	  100.00000    	  157.75938    	  27.500608    
