# pt34_13   
# underflow	  0.0000000    	  0.0000000    
# overflow	  0.0000000    	  0.0000000    
# sum	  404220.61    	  16817.106    
# xmin	xmax	cross	numerror
  0.0000000    	  1.0000000    	  2634.9053    	  804.04144    
  1.0000000    	  2.0000000    	  8507.5095    	  1526.9543    
  2.0000000    	  3.0000000    	  15051.619    	  2100.7102    
  3.0000000    	  4.0000000    	  17470.165    	  2270.9816    
  4.0000000    	  5.0000000    	  18551.110    	  2375.3768    
  5.0000000    	  6.0000000    	  18415.261    	  2364.3515    
  6.0000000    	  7.0000000    	  18388.879    	  2421.2784    
  7.0000000    	  8.0000000    	  17149.603    	  2313.0854    
  8.0000000    	  9.0000000    	  14493.544    	  2149.2115    
  9.0000000    	  10.000000    	  10830.292    	  1892.6704    
  10.000000    	  11.000000    	  12063.195    	  1912.8607    
  11.000000    	  12.000000    	  7457.9703    	  1523.5776    
  12.000000    	  13.000000    	  9857.7201    	  1790.2162    
  13.000000    	  14.000000    	  8893.9230    	  1636.4048    
  14.000000    	  15.000000    	  8158.7476    	  1574.8078    
  15.000000    	  16.000000    	  7574.4889    	  1504.3943    
  16.000000    	  17.000000    	  7690.4136    	  1540.8746    
  17.000000    	  18.000000    	  7197.0488    	  1521.4243    
  18.000000    	  19.000000    	  6503.6346    	  1494.8037    
  19.000000    	  20.000000    	  6850.8820    	  1434.6101    
  20.000000    	  21.000000    	  4124.9828    	  1209.3448    
  21.000000    	  22.000000    	  5070.6340    	  1323.1978    
  22.000000    	  23.000000    	  4347.3671    	  1167.2856    
  23.000000    	  24.000000    	  4271.9887    	  1267.4557    
  24.000000    	  25.000000    	  4681.5522    	  1281.1627    
  25.000000    	  26.000000    	  5137.2597    	  1383.1823    
  26.000000    	  27.000000    	  3204.7403    	  1007.1985    
  27.000000    	  28.000000    	  3912.7490    	  1143.7003    
  28.000000    	  29.000000    	  3478.7913    	  1179.2702    
  29.000000    	  30.000000    	  3668.0680    	  1419.2683    
  30.000000    	  31.000000    	  3411.2294    	  1064.4191    
  31.000000    	  32.000000    	  4018.3049    	  1183.8221    
  32.000000    	  33.000000    	  3914.0514    	  1271.5899    
  33.000000    	  34.000000    	  3014.0521    	  1265.8308    
  34.000000    	  35.000000    	  4279.2195    	  1422.6809    
  35.000000    	  36.000000    	  3358.7746    	  1691.5984    
  36.000000    	  37.000000    	  3229.2781    	  1162.1850    
  37.000000    	  38.000000    	  3261.2765    	  1244.3710    
  38.000000    	  39.000000    	  2925.3060    	  1224.4134    
  39.000000    	  40.000000    	  2440.6969    	  953.43590    
  40.000000    	  41.000000    	  2970.1381    	  1553.4900    
  41.000000    	  42.000000    	  3306.5888    	  1374.7933    
  42.000000    	  43.000000    	  3011.5182    	  1383.3808    
  43.000000    	  44.000000    	  2941.0483    	  1269.6282    
  44.000000    	  45.000000    	  3204.5246    	  1457.0645    
  45.000000    	  46.000000    	  3798.2444    	  1917.2747    
  46.000000    	  47.000000    	  3271.2136    	  1658.4378    
  47.000000    	  48.000000    	  2595.7675    	  1317.5156    
  48.000000    	  49.000000    	  3313.0308    	  1514.1679    
  49.000000    	  50.000000    	  3012.1453    	  1547.3871    
  50.000000    	  51.000000    	  2659.4608    	  1561.9220    
  51.000000    	  52.000000    	  3171.6068    	  1845.6261    
  52.000000    	  53.000000    	  3327.4884    	  2383.4092    
  53.000000    	  54.000000    	  2817.5119    	  1637.6786    
  54.000000    	  55.000000    	  3995.4256    	  2827.2469    
  55.000000    	  56.000000    	  2452.0286    	  1480.9415    
  56.000000    	  57.000000    	  4469.4190    	  4469.4190    
  57.000000    	  58.000000    	  2847.3377    	  1476.3563    
  58.000000    	  59.000000    	  3105.2269    	  2237.8307    
  59.000000    	  60.000000    	  3110.5091    	  1873.5551    
  60.000000    	  61.000000    	  2518.8691    	  1159.4536    
  61.000000    	  62.000000    	  3200.5429    	  3200.5429    
  62.000000    	  63.000000    	  3143.4654    	  3143.4654    
  63.000000    	  64.000000    	  3267.5616    	  2371.2704    
  64.000000    	  65.000000    	  2909.8549    	  2093.9450    
  65.000000    	  66.000000    	  0.0000000    	  0.0000000    
  66.000000    	  67.000000    	  0.0000000    	  0.0000000    
  67.000000    	  68.000000    	  2394.3488    	  1264.2488    
  68.000000    	  69.000000    	  3336.9380    	  3336.9380    
  69.000000    	  70.000000    	  5149.7697    	  5149.7697    
  70.000000    	  71.000000    	  0.0000000    	  0.0000000    
  71.000000    	  72.000000    	  2833.3105    	  2833.3105    
  72.000000    	  73.000000    	  2829.4869    	  1681.4113    
  73.000000    	  74.000000    	  0.0000000    	  0.0000000    
  74.000000    	  75.000000    	  2343.9301    	  1680.3956    
  75.000000    	  76.000000    	  3387.9789    	  3387.9789    
  76.000000    	  77.000000    	  0.0000000    	  0.0000000    
  77.000000    	  78.000000    	  0.0000000    	  0.0000000    
  78.000000    	  79.000000    	  2621.0666    	  2621.0666    
  79.000000    	  80.000000    	  1412.0201    	  1412.0201    
  80.000000    	  81.000000    	  0.0000000    	  0.0000000    
  81.000000    	  82.000000    	  0.0000000    	  0.0000000    
  82.000000    	  83.000000    	  0.0000000    	  0.0000000    
  83.000000    	  84.000000    	  0.0000000    	  0.0000000    
  84.000000    	  85.000000    	  0.0000000    	  0.0000000    
  85.000000    	  86.000000    	  0.0000000    	  0.0000000    
  86.000000    	  87.000000    	  0.0000000    	  0.0000000    
  87.000000    	  88.000000    	  0.0000000    	  0.0000000    
