# pt34_7    
# underflow	  0.0000000    	  0.0000000    
# overflow	  0.0000000    	  0.0000000    
# sum	  83183.981    	  1382.2143    
# xmin	xmax	cross	numerror
  0.0000000    	  2.0000000    	  4071.0977    	  304.31773    
  2.0000000    	  3.0000000    	  4345.6792    	  314.78292    
  3.0000000    	  4.0000000    	  4979.0835    	  342.65148    
  4.0000000    	  5.0000000    	  4989.7040    	  338.66977    
  5.0000000    	  6.0000000    	  4808.7245    	  311.72912    
  6.0000000    	  7.0000000    	  4239.5756    	  301.26918    
  7.0000000    	  8.0000000    	  4094.6868    	  296.03504    
  8.0000000    	  9.0000000    	  3816.4462    	  287.91709    
  9.0000000    	  10.000000    	  3489.0495    	  263.96833    
  10.000000    	  12.000000    	  6045.4239    	  357.40181    
  12.000000    	  14.000000    	  5748.3952    	  358.00609    
  14.000000    	  16.000000    	  5081.7530    	  349.28917    
  16.000000    	  18.000000    	  3839.1429    	  278.33672    
  18.000000    	  20.000000    	  3449.7695    	  265.81786    
  20.000000    	  23.000000    	  4523.1048    	  340.34479    
  23.000000    	  27.000000    	  4732.7581    	  340.92242    
  27.000000    	  32.000000    	  4024.2792    	  311.60860    
  32.000000    	  40.000000    	  3515.1353    	  303.85770    
  40.000000    	  55.000000    	  2662.5953    	  287.32342    
  55.000000    	  100.00000    	  727.57695    	  168.74992    
